Aggres1,4.47,20,0.3,0.0
Aggres1,4.47,20,0.3,0.0
Aggres1,4.47,20,0.3,0.0
Aggres1,4.47,20,0.3,0.0
Aggres1,4.43,20,0.3,0.1
Aggres1,4.43,20,0.3,0.1
Aggres1,4.43,20,0.3,0.1
Aggres1,4.43,20,0.3,0.1
Aggres1,4.43,20,0.3,0.2
Aggres1,4.43,20,0.3,0.2
Aggres1,4.43,20,0.3,0.2
Aggres1,4.43,20,0.3,0.2
Aggres1,4.43,20,0.3,0.3
Aggres1,4.43,20,0.3,0.3
Aggres1,4.43,20,0.3,0.3
Aggres1,4.43,20,0.3,0.3
Aggres1,4.43,20,0.3,0.4
Aggres1,4.43,20,0.3,0.4
Aggres1,4.43,20,0.3,0.4
Aggres1,4.43,20,0.3,0.4
Aggres1,4.43,20,0.3,0.5
Aggres1,4.43,20,0.3,0.5
Aggres1,4.43,20,0.3,0.5
Aggres1,4.43,20,0.3,0.5
Aggres1,4.43,20,0.3,0.6
Aggres1,4.43,20,0.3,0.6
Aggres1,4.43,20,0.3,0.6
Aggres1,4.43,20,0.3,0.6
Aggres1,4.43,20,0.3,0.7
Aggres1,4.43,20,0.3,0.7
Aggres1,4.43,20,0.3,0.7
Aggres1,4.43,20,0.3,0.7
Aggres1,4.43,20,0.3,0.8
Aggres1,4.43,20,0.3,0.8
Aggres1,4.43,20,0.3,0.8
Aggres1,4.43,20,0.3,0.8
Aggres1,4.43,20,0.3,0.9
Aggres1,4.43,20,0.3,0.9
Aggres1,4.43,20,0.3,0.9
Aggres1,4.43,20,0.3,0.9
Aggres1,4.43,20,0.3,1.0
Aggres1,4.43,20,0.3,1.0
Aggres1,4.43,20,0.3,1.0
Aggres1,4.43,20,0.3,1.0
Aggres1,4.43,20,0.3,1.1
Aggres1,4.43,20,0.3,1.1
Aggres1,4.43,20,0.3,1.1
Aggres1,4.43,20,0.3,1.1
Aggres1,4.47,20,0.3,0.0
Aggres1,4.43,20,0.3,1.2
Aggres1,4.43,20,0.3,1.2
Aggres1,4.43,20,0.3,1.2
Aggres1,4.43,20,0.3,1.2
Aggres1,4.43,20,0.3,0.1
Aggres1,4.43,20,0.3,1.3
Aggres1,4.43,20,0.3,1.3
Aggres1,4.43,20,0.3,1.3
Aggres1,4.43,20,0.3,1.3
Aggres1,4.43,20,0.3,0.2
Aggres1,4.43,20,0.3,1.4
Aggres1,4.43,20,0.3,1.4
Aggres1,4.43,20,0.3,1.4
Aggres1,4.43,20,0.3,1.4
Aggres1,4.43,20,0.3,0.3
Aggres1,4.43,20,0.3,1.5
Aggres1,4.43,20,0.3,1.5
Aggres1,4.43,20,0.3,1.5
Aggres1,4.43,20,0.3,1.5
Aggres1,4.43,20,0.3,0.4
Aggres1,4.43,20,0.3,1.6
Aggres1,4.43,20,0.3,1.6
Aggres1,4.43,20,0.3,1.6
Aggres1,4.43,20,0.3,1.6
Aggres1,4.43,20,0.3,0.5
Aggres1,4.47,20,0.3,0.0
Aggres1,4.43,20,0.3,1.7
Aggres1,4.43,20,0.3,1.7
Aggres1,4.43,20,0.3,1.7
Aggres1,4.43,20,0.3,1.7
Aggres1,4.43,20,0.3,0.6
Aggres1,4.43,20,0.3,0.1
Aggres1,4.43,20,0.3,1.8
Aggres1,4.43,20,0.3,1.8
Aggres1,4.43,20,0.3,1.8
Aggres1,4.43,20,0.3,1.8
Aggres1,4.43,20,0.3,0.7
Aggres1,4.43,20,0.3,0.2
Aggres1,4.47,20,0.3,0.0
Aggres1,4.47,20,0.3,0.0
Aggres1,4.43,20,0.3,1.9
Aggres1,4.43,20,0.3,1.9
Aggres1,4.43,20,0.3,1.9
Aggres1,4.43,20,0.3,1.9
Aggres1,4.43,20,0.3,0.8
Aggres1,4.43,20,0.3,0.3
Aggres1,4.43,20,0.3,0.1
Aggres1,4.43,20,0.3,0.1
Aggres1,4.43,20,0.3,2.0
Aggres1,4.43,20,0.3,2.0
Aggres1,4.43,20,0.3,2.0
Aggres1,4.43,20,0.3,2.0
Aggres1,4.43,20,0.3,0.9
Aggres1,4.43,20,0.3,0.4
Aggres1,4.43,20,0.3,0.2
Aggres1,4.43,20,0.3,0.2
Aggres1,4.43,20,0.3,2.1
