Aggres1,5.72,16.38,0.82,3.2
Aggres2,5.93,16.98,0.55,3.2
Ge1,6.71,19.21,0.26,3.2
Aggres3,5.27,15.06,1.47,3.2
Aggres1,5.55,16.38,0.82,3.3
Aggres2,5.75,16.98,0.55,3.3
Ge1,6.51,19.21,0.26,3.3
Aggres3,5.11,15.06,1.47,3.3
Aggres1,5.39,16.38,0.82,3.4
Aggres2,5.59,16.98,0.55,3.4
Ge1,6.32,19.21,0.26,3.4
Aggres3,4.96,15.06,1.47,3.4
Aggres1,5.23,16.38,0.82,3.5
Aggres2,5.43,16.98,0.55,3.5
Ge1,6.14,19.21,0.26,3.5
Aggres3,4.81,15.06,1.47,3.5
Aggres1,5.09,16.38,0.82,3.6
Aggres2,5.27,16.98,0.55,3.6
Ge1,5.97,19.21,0.26,3.6
Aggres3,4.68,15.06,1.47,3.6
Aggres1,4.95,16.38,0.82,3.7
Aggres2,5.13,16.98,0.55,3.7
Ge1,5.81,19.21,0.26,3.7
Aggres3,4.55,15.06,1.47,3.7
Aggres1,4.82,16.38,0.82,3.8
Aggres2,5.0,16.98,0.55,3.8
Ge1,5.65,19.21,0.26,3.8
Aggres3,4.43,15.06,1.47,3.8
Aggres1,4.7,16.38,0.82,3.9
Aggres2,4.87,16.98,0.55,3.9
Ge1,5.51,19.21,0.26,3.9
Aggres3,4.32,15.06,1.47,3.9
Aggres1,4.58,16.38,0.82,4.0
Aggres2,4.75,16.98,0.55,4.0
Ge1,5.37,19.21,0.26,4.0
Aggres3,4.21,15.06,1.47,4.0
Aggres1,4.47,16.38,0.82,4.1
Aggres2,4.63,16.98,0.55,4.1
Ge1,5.24,19.21,0.26,4.1
Aggres3,4.11,15.06,1.47,4.1
Ge2,0.0,19.21,0.26,0.0
Aggres1,4.36,16.38,0.82,4.2
Aggres2,4.52,16.98,0.55,4.2
Ge1,5.12,19.21,0.26,4.2
Aggres3,4.01,15.06,1.47,4.2
Ge2,214.85,19.21,0.26,0.1
Aggres1,4.26,16.38,0.82,4.3
Aggres2,4.42,16.98,0.55,4.3
Ge1,5.0,19.21,0.26,4.3
Aggres3,3.92,15.06,1.47,4.3
Ge2,107.43,19.21,0.26,0.2
Aggres1,4.16,16.38,0.82,4.4
Aggres2,4.32,16.98,0.55,4.4
Ge1,4.88,19.21,0.26,4.4
Aggres3,3.83,15.06,1.47,4.4
Ge2,71.62,19.21,0.26,0.3
Aggres1,4.07,16.38,0.82,4.5
Aggres2,4.22,16.98,0.55,4.5
Ge1,4.77,19.21,0.26,4.5
Aggres3,3.74,15.06,1.47,4.5
Ge2,53.71,19.21,0.26,0.4
Aggres1,3.98,16.38,0.82,4.6
Aggres2,4.13,16.98,0.55,4.6
Ge1,4.67,19.21,0.26,4.6
Aggres3,3.66,15.06,1.47,4.6
Ge2,42.97,19.21,0.26,0.5
Aggres4,0.0,16.38,0.82,0.0
Aggres1,3.9,16.38,0.82,4.7
Aggres2,4.04,16.98,0.55,4.7
Ge1,4.57,19.21,0.26,4.7
Aggres3,3.59,15.06,1.47,4.7
Ge2,35.81,19.21,0.26,0.6
Aggres4,183.19,16.38,0.82,0.1
Aggres1,3.82,16.38,0.82,4.8
Aggres2,3.96,16.98,0.55,4.8
Ge1,4.48,19.21,0.26,4.8
Aggres3,3.51,15.06,1.47,4.8
Ge2,30.69,19.21,0.26,0.7
Aggres4,91.6,16.38,0.82,0.2
Aggres5,0.0,16.98,0.55,0.0
Aggres1,3.74,16.38,0.82,4.9
Aggres2,3.88,16.98,0.55,4.9
Ge1,4.38,19.21,0.26,4.9
Aggres3,3.44,15.06,1.47,4.9
Ge2,26.86,19.21,0.26,0.8
Aggres4,61.06,16.38,0.82,0.3
Aggres5,189.9,16.98,0.55,0.1
Aggres1,3.7,16.38,0.82,5.0
Aggres2,3.84,16.98,0.55,5.0
Ge1,4.34,19.21,0.26,5.0
Aggres3,3.4,15.06,1.47,5.0
Ge2,23.87,19.21,0.26,0.9
Aggres4,45.8,16.38,0.82,0.4
Aggres5,94.95,16.98,0.55,0.2
Aggres6,0.0,15.06,1.47,0.0
Aggres1,3.66,16.38,0.82,5.1
Aggres2,3.8,16.98,0.55,5.1
Ge1,4.3,19.21,0.26,5.1
Aggres3,3.37,15.06,1.47,5.1
Ge2,0.0,19.21,0.26,1.0
Aggres4,36.64,16.38,0.82,0.5
Aggres5,63.3,16.98,0.55,0.3
Aggres6,168.5,15.06,1.47,0.1
Aggres1,3.63,16.38,0.82,5.2
Aggres2,3.76,16.98,0.55,5.2
Ge1,4.25,19.21,0.26,5.2
Aggres3,3.34,15.06,1.47,5.2
