car_name,speed,safe_distance,reaction_time,time
AggressiveCar2,5.09,18.21,1.27,4.0
AggressiveCar1,4.89,17.91,1.04,4.1
AggressiveCar2,4.97,18.21,1.27,4.1
AggressiveCar1,4.77,17.91,1.04,4.2
AggressiveCar2,4.85,18.21,1.27,4.2
AggressiveCar1,4.66,17.91,1.04,4.3
AggressiveCar2,4.74,18.21,1.27,4.3
AggressiveCar1,4.55,17.91,1.04,4.4
AggressiveCar2,4.63,18.21,1.27,4.4
AggressiveCar1,4.45,17.91,1.04,4.5
AggressiveCar2,4.53,18.21,1.27,4.5
AggressiveCar1,4.35,17.91,1.04,4.6
AggressiveCar2,4.43,18.21,1.27,4.6
AggressiveCar1,4.26,17.91,1.04,4.7
AggressiveCar2,4.33,18.21,1.27,4.7
AggressiveCar1,4.17,17.91,1.04,4.8
AggressiveCar2,4.24,18.21,1.27,4.8
AggressiveCar1,4.09,17.91,1.04,4.9
AggressiveCar2,4.16,18.21,1.27,4.9
AggressiveCar1,4.05,17.91,1.04,5.0
AggressiveCar2,4.11,18.21,1.27,5.0
AggressiveCar3,0.0,17.91,1.04,0.0
AggressiveCar4,0.0,18.21,1.27,0.0
AggressiveCar1,4.01,17.91,1.04,5.1
AggressiveCar2,4.07,18.21,1.27,5.1
AggressiveCar3,200.3,17.91,1.04,0.1
AggressiveCar4,203.65,18.21,1.27,0.1
AggressiveCar1,3.97,17.91,1.04,5.2
AggressiveCar2,4.03,18.21,1.27,5.2
AggressiveCar3,100.15,17.91,1.04,0.2
AggressiveCar4,101.82,18.21,1.27,0.2
AggressiveCar1,3.97,17.91,1.04,5.3
AggressiveCar2,4.03,18.21,1.27,5.3
AggressiveCar3,66.77,17.91,1.04,0.3
AggressiveCar4,67.88,18.21,1.27,0.3
AggressiveCar1,3.97,17.91,1.04,5.4
AggressiveCar2,4.03,18.21,1.27,5.4
AggressiveCar3,50.07,17.91,1.04,0.4
AggressiveCar4,50.91,18.21,1.27,0.4
AggressiveCar1,3.97,17.91,1.04,5.5
AggressiveCar2,4.03,18.21,1.27,5.5
AggressiveCar3,40.06,17.91,1.04,0.5
AggressiveCar4,40.73,18.21,1.27,0.5
AggressiveCar1,3.97,17.91,1.04,5.6
AggressiveCar2,4.03,18.21,1.27,5.6
AggressiveCar3,33.38,17.91,1.04,0.6
AggressiveCar4,33.94,18.21,1.27,0.6
AggressiveCar1,3.97,17.91,1.04,5.7
AggressiveCar2,4.03,18.21,1.27,5.7
AggressiveCar3,28.61,17.91,1.04,0.7
AggressiveCar4,29.09,18.21,1.27,0.7
AggressiveCar1,3.97,17.91,1.04,5.8
AggressiveCar2,4.03,18.21,1.27,5.8
AggressiveCar3,25.04,17.91,1.04,0.8
AggressiveCar4,25.46,18.21,1.27,0.8
AggressiveCar1,3.97,17.91,1.04,5.9
AggressiveCar2,4.03,18.21,1.27,5.9
AggressiveCar3,22.26,17.91,1.04,0.9
AggressiveCar4,22.63,18.21,1.27,0.9
AggressiveCar1,3.97,17.91,1.04,6.0
AggressiveCar2,4.03,18.21,1.27,6.0
AggressiveCar3,20.03,17.91,1.04,1.0
AggressiveCar4,20.36,18.21,1.27,1.0
AggressiveCar1,3.97,17.91,1.04,6.1
AggressiveCar2,4.03,18.21,1.27,6.1
AggressiveCar3,18.21,17.91,1.04,1.1
AggressiveCar4,18.51,18.21,1.27,1.1
AggressiveCar1,3.97,17.91,1.04,6.2
AggressiveCar2,4.03,18.21,1.27,6.2
AggressiveCar3,16.69,17.91,1.04,1.2
AggressiveCar4,16.97,18.21,1.27,1.2
AggressiveCar1,3.97,17.91,1.04,6.3
AggressiveCar2,4.03,18.21,1.27,6.3
AggressiveCar3,15.41,17.91,1.04,1.3
AggressiveCar4,15.67,18.21,1.27,1.3
AggressiveCar1,3.97,17.91,1.04,6.4
AggressiveCar2,4.03,18.21,1.27,6.4
AggressiveCar3,14.31,17.91,1.04,1.4
AggressiveCar4,14.55,18.21,1.27,1.4
AggressiveCar1,3.97,17.91,1.04,6.5
AggressiveCar2,4.03,18.21,1.27,6.5
AggressiveCar3,13.35,17.91,1.04,1.5
AggressiveCar4,13.58,18.21,1.27,1.5
AggressiveCar1,3.97,17.91,1.04,6.6
AggressiveCar2,4.03,18.21,1.27,6.6
AggressiveCar3,12.52,17.91,1.04,1.6
AggressiveCar4,12.73,18.21,1.27,1.6
AggressiveCar1,3.97,17.91,1.04,6.7
AggressiveCar2,4.03,18.21,1.27,6.7
AggressiveCar3,11.78,17.91,1.04,1.7
AggressiveCar4,11.98,18.21,1.27,1.7
AggressiveCar1,3.97,17.91,1.04,6.8
AggressiveCar2,4.03,18.21,1.27,6.8
AggressiveCar3,11.13,17.91,1.04,1.8
AggressiveCar4,11.31,18.21,1.27,1.8
AggressiveCar1,3.97,17.91,1.04,6.9
AggressiveCar2,4.03,18.21,1.27,6.9
AggressiveCar3,10.54,17.91,1.04,1.9
AggressiveCar4,10.72,18.21,1.27,1.9
AggressiveCar1,3.97,17.91,1.04,7.0
AggressiveCar2,4.03,18.21,1.27,7.0
AggressiveCar3,10.01,17.91,1.04,2.0
AggressiveCar4,10.18,18.21,1.27,2.0
AggressiveCar1,3.97,17.91,1.04,7.1
AggressiveCar2,4.03,18.21,1.27,7.1
AggressiveCar3,9.54,17.91,1.04,2.1
AggressiveCar4,9.7,18.21,1.27,2.1
AggressiveCar1,3.97,17.91,1.04,7.2
AggressiveCar2,4.03,18.21,1.27,7.2
AggressiveCar3,9.1,17.91,1.04,2.2
AggressiveCar4,9.26,18.21,1.27,2.2
AggressiveCar1,3.97,17.91,1.04,7.3
AggressiveCar2,4.03,18.21,1.27,7.3
AggressiveCar3,8.71,17.91,1.04,2.3
AggressiveCar4,8.85,18.21,1.27,2.3
AggressiveCar1,3.97,17.91,1.04,7.4
AggressiveCar2,4.03,18.21,1.27,7.4
AggressiveCar3,8.35,17.91,1.04,2.4
AggressiveCar4,8.49,18.21,1.27,2.4
AggressiveCar1,3.97,17.91,1.04,7.5
AggressiveCar2,4.03,18.21,1.27,7.5
AggressiveCar3,8.01,17.91,1.04,2.5
AggressiveCar4,8.15,18.21,1.27,2.5
AggressiveCar1,3.97,17.91,1.04,7.6
AggressiveCar2,4.03,18.21,1.27,7.6
AggressiveCar3,7.7,17.91,1.04,2.6
AggressiveCar4,7.83,18.21,1.27,2.6
AggressiveCar1,3.97,17.91,1.04,7.7
AggressiveCar2,4.03,18.21,1.27,7.7
AggressiveCar3,7.42,17.91,1.04,2.7
AggressiveCar4,7.54,18.21,1.27,2.7
AggressiveCar1,3.97,17.91,1.04,7.8
AggressiveCar2,4.03,18.21,1.27,7.8
AggressiveCar3,7.15,17.91,1.04,2.8
AggressiveCar4,7.27,18.21,1.27,2.8
AggressiveCar1,3.97,17.91,1.04,7.9
AggressiveCar2,4.03,18.21,1.27,7.9
AggressiveCar3,6.91,17.91,1.04,2.9
AggressiveCar4,7.02,18.21,1.27,2.9
AggressiveCar1,3.97,17.91,1.04,8.0
AggressiveCar2,4.03,18.21,1.27,8.0
AggressiveCar3,6.68,17.91,1.04,3.0
AggressiveCar4,6.79,18.21,1.27,3.0
AggressiveCar1,3.97,17.91,1.04,8.1
AggressiveCar2,4.03,18.21,1.27,8.1
AggressiveCar3,6.46,17.91,1.04,3.1
AggressiveCar4,6.57,18.21,1.27,3.1
AggressiveCar1,3.97,17.91,1.04,8.2
AggressiveCar2,4.03,18.21,1.27,8.2
AggressiveCar3,6.26,17.91,1.04,3.2
AggressiveCar4,6.36,18.21,1.27,3.2
AggressiveCar1,3.97,17.91,1.04,8.3
AggressiveCar2,4.03,18.21,1.27,8.3
AggressiveCar3,6.07,17.91,1.04,3.3
AggressiveCar4,6.17,18.21,1.27,3.3
AggressiveCar1,3.97,17.91,1.04,8.4
AggressiveCar2,4.03,18.21,1.27,8.4
AggressiveCar3,5.89,17.91,1.04,3.4
AggressiveCar4,5.99,18.21,1.27,3.4
AggressiveCar1,3.97,17.91,1.04,8.5
AggressiveCar2,4.03,18.21,1.27,8.5
AggressiveCar3,5.72,17.91,1.04,3.5
AggressiveCar4,5.82,18.21,1.27,3.5
AggressiveCar1,3.97,17.91,1.04,8.6
AggressiveCar2,4.03,18.21,1.27,8.6
AggressiveCar3,5.56,17.91,1.04,3.6
AggressiveCar4,5.66,18.21,1.27,3.6
AggressiveCar1,3.97,17.91,1.04,8.7
AggressiveCar2,4.03,18.21,1.27,8.7
AggressiveCar3,5.41,17.91,1.04,3.7
AggressiveCar4,5.5,18.21,1.27,3.7
AggressiveCar1,3.97,17.91,1.04,8.8
AggressiveCar2,4.03,18.21,1.27,8.8
AggressiveCar3,5.27,17.91,1.04,3.8
AggressiveCar4,5.36,18.21,1.27,3.8
AggressiveCar1,3.97,17.91,1.04,8.9
AggressiveCar2,4.03,18.21,1.27,8.9
AggressiveCar3,5.14,17.91,1.04,3.9
AggressiveCar4,5.22,18.21,1.27,3.9
AggressiveCar1,3.97,17.91,1.04,9.0
AggressiveCar2,4.03,18.21,1.27,9.0
AggressiveCar3,5.01,17.91,1.04,4.0
AggressiveCar4,5.09,18.21,1.27,4.0
AggressiveCar1,3.97,17.91,1.04,9.1
AggressiveCar2,4.03,18.21,1.27,9.1
AggressiveCar3,4.89,17.91,1.04,4.1
AggressiveCar4,4.97,18.21,1.27,4.1
AggressiveCar1,3.97,17.91,1.04,9.2
AggressiveCar2,4.03,18.21,1.27,9.2
AggressiveCar3,4.77,17.91,1.04,4.2
AggressiveCar4,4.85,18.21,1.27,4.2
AggressiveCar1,3.97,17.91,1.04,9.3
AggressiveCar2,4.03,18.21,1.27,9.3
AggressiveCar3,4.66,17.91,1.04,4.3
AggressiveCar4,4.74,18.21,1.27,4.3
AggressiveCar1,3.97,17.91,1.04,9.4
AggressiveCar2,4.03,18.21,1.27,9.4
AggressiveCar3,4.55,17.91,1.04,4.4
AggressiveCar4,4.63,18.21,1.27,4.4
AggressiveCar1,3.97,17.91,1.04,9.5
AggressiveCar2,4.03,18.21,1.27,9.5
AggressiveCar3,4.45,17.91,1.04,4.5
AggressiveCar4,4.53,18.21,1.27,4.5
AggressiveCar1,3.97,17.91,1.04,9.6
AggressiveCar2,4.03,18.21,1.27,9.6
AggressiveCar3,4.35,17.91,1.04,4.6
AggressiveCar4,4.43,18.21,1.27,4.6
AggressiveCar1,3.97,17.91,1.04,9.7
AggressiveCar2,4.03,18.21,1.27,9.7
AggressiveCar3,4.26,17.91,1.04,4.7
AggressiveCar4,4.33,18.21,1.27,4.7
AggressiveCar1,3.97,17.91,1.04,9.8
AggressiveCar2,4.03,18.21,1.27,9.8
AggressiveCar3,4.17,17.91,1.04,4.8
AggressiveCar4,4.24,18.21,1.27,4.8
AggressiveCar1,3.97,17.91,1.04,9.9
AggressiveCar2,4.03,18.21,1.27,9.9
AggressiveCar3,4.09,17.91,1.04,4.9
AggressiveCar4,4.16,18.21,1.27,4.9
AggressiveCar1,3.97,17.91,1.04,10.0
AggressiveCar2,4.03,18.21,1.27,10.0
AggressiveCar3,4.05,17.91,1.04,5.0
AggressiveCar4,4.11,18.21,1.27,5.0
AggressiveCar5,0.0,17.91,1.04,0.0
AggressiveCar1,3.97,17.91,1.04,10.1
AggressiveCar2,4.03,18.21,1.27,10.1
AggressiveCar3,4.01,17.91,1.04,5.1
AggressiveCar4,4.07,18.21,1.27,5.1
AggressiveCar5,200.3,17.91,1.04,0.1
AggressiveCar1,3.97,17.91,1.04,10.2
AggressiveCar2,4.03,18.21,1.27,10.2
AggressiveCar3,3.97,17.91,1.04,5.2
AggressiveCar4,4.03,18.21,1.27,5.2
AggressiveCar5,100.15,17.91,1.04,0.2
AggressiveCar1,3.97,17.91,1.04,10.3
AggressiveCar2,4.03,18.21,1.27,10.3
AggressiveCar3,3.97,17.91,1.04,5.3
AggressiveCar4,4.03,18.21,1.27,5.3
AggressiveCar5,66.77,17.91,1.04,0.3
AggressiveCar1,3.97,17.91,1.04,10.4
AggressiveCar2,4.03,18.21,1.27,10.4
AggressiveCar3,3.97,17.91,1.04,5.4
AggressiveCar4,4.03,18.21,1.27,5.4
AggressiveCar5,50.07,17.91,1.04,0.4
AggressiveCar1,3.97,17.91,1.04,10.5
AggressiveCar2,4.03,18.21,1.27,10.5
AggressiveCar3,3.97,17.91,1.04,5.5
AggressiveCar4,4.03,18.21,1.27,5.5
AggressiveCar5,40.06,17.91,1.04,0.5
AggressiveCar1,3.97,17.91,1.04,10.6
AggressiveCar2,4.03,18.21,1.27,10.6
AggressiveCar3,3.97,17.91,1.04,5.6
AggressiveCar4,4.03,18.21,1.27,5.6
AggressiveCar5,33.38,17.91,1.04,0.6
AggressiveCar1,3.97,17.91,1.04,10.7
AggressiveCar2,4.03,18.21,1.27,10.7
AggressiveCar3,3.97,17.91,1.04,5.7
AggressiveCar4,4.03,18.21,1.27,5.7
AggressiveCar5,28.61,17.91,1.04,0.7
AggressiveCar1,3.97,17.91,1.04,10.8
AggressiveCar2,4.03,18.21,1.27,10.8
AggressiveCar3,3.97,17.91,1.04,5.8
AggressiveCar4,4.03,18.21,1.27,5.8
AggressiveCar5,25.04,17.91,1.04,0.8
AggressiveCar1,3.97,17.91,1.04,10.9
AggressiveCar2,4.03,18.21,1.27,10.9
AggressiveCar3,3.97,17.91,1.04,5.9
AggressiveCar4,4.03,18.21,1.27,5.9
AggressiveCar5,22.26,17.91,1.04,0.9
AggressiveCar1,3.97,17.91,1.04,11.0
AggressiveCar2,4.03,18.21,1.27,11.0
AggressiveCar3,3.97,17.91,1.04,6.0
AggressiveCar4,4.03,18.21,1.27,6.0
AggressiveCar5,20.03,17.91,1.04,1.0
AggressiveCar1,3.97,17.91,1.04,11.1
AggressiveCar2,4.03,18.21,1.27,11.1
AggressiveCar3,3.97,17.91,1.04,6.1
AggressiveCar4,4.03,18.21,1.27,6.1
AggressiveCar5,18.21,17.91,1.04,1.1
AggressiveCar1,3.97,17.91,1.04,11.2
AggressiveCar2,4.03,18.21,1.27,11.2
AggressiveCar3,3.97,17.91,1.04,6.2
AggressiveCar4,4.03,18.21,1.27,6.2
AggressiveCar5,16.69,17.91,1.04,1.2
AggressiveCar1,3.97,17.91,1.04,11.3
AggressiveCar2,4.03,18.21,1.27,11.3
AggressiveCar3,3.97,17.91,1.04,6.3
AggressiveCar4,4.03,18.21,1.27,6.3
AggressiveCar5,15.41,17.91,1.04,1.3
AggressiveCar1,3.97,17.91,1.04,11.4
AggressiveCar2,4.03,18.21,1.27,11.4
AggressiveCar3,3.97,17.91,1.04,6.4
AggressiveCar4,4.03,18.21,1.27,6.4
AggressiveCar5,14.31,17.91,1.04,1.4
AggressiveCar1,3.97,17.91,1.04,11.5
AggressiveCar2,4.03,18.21,1.27,11.5
AggressiveCar3,3.97,17.91,1.04,6.5
AggressiveCar4,4.03,18.21,1.27,6.5
AggressiveCar5,13.35,17.91,1.04,1.5
AggressiveCar1,3.97,17.91,1.04,11.6
AggressiveCar2,4.03,18.21,1.27,11.6
AggressiveCar3,3.97,17.91,1.04,6.6
AggressiveCar4,4.03,18.21,1.27,6.6
AggressiveCar5,12.52,17.91,1.04,1.6
AggressiveCar1,3.97,17.91,1.04,11.7
AggressiveCar2,4.03,18.21,1.27,11.7
AggressiveCar3,3.97,17.91,1.04,6.7
AggressiveCar4,4.03,18.21,1.27,6.7
AggressiveCar5,11.78,17.91,1.04,1.7
AggressiveCar1,3.97,17.91,1.04,11.8
AggressiveCar2,4.03,18.21,1.27,11.8
AggressiveCar3,3.97,17.91,1.04,6.8
AggressiveCar4,4.03,18.21,1.27,6.8
AggressiveCar5,11.13,17.91,1.04,1.8
AggressiveCar1,3.97,17.91,1.04,11.9
AggressiveCar2,4.03,18.21,1.27,11.9
AggressiveCar3,3.97,17.91,1.04,6.9
AggressiveCar4,4.03,18.21,1.27,6.9
AggressiveCar5,10.54,17.91,1.04,1.9
AggressiveCar1,3.97,17.91,1.04,12.0
AggressiveCar2,4.03,18.21,1.27,12.0
AggressiveCar3,3.97,17.91,1.04,7.0
AggressiveCar4,4.03,18.21,1.27,7.0
AggressiveCar5,10.01,17.91,1.04,2.0
AggressiveCar1,3.97,17.91,1.04,12.1
AggressiveCar2,4.03,18.21,1.27,12.1
AggressiveCar3,3.97,17.91,1.04,7.1
AggressiveCar4,4.03,18.21,1.27,7.1
AggressiveCar5,9.54,17.91,1.04,2.1
AggressiveCar1,3.97,17.91,1.04,12.2
AggressiveCar2,4.03,18.21,1.27,12.2
AggressiveCar3,3.97,17.91,1.04,7.2
AggressiveCar4,4.03,18.21,1.27,7.2
AggressiveCar5,9.1,17.91,1.04,2.2
AggressiveCar1,3.97,17.91,1.04,12.3
AggressiveCar2,4.03,18.21,1.27,12.3
AggressiveCar3,3.97,17.91,1.04,7.3
AggressiveCar4,4.03,18.21,1.27,7.3
AggressiveCar5,8.71,17.91,1.04,2.3
AggressiveCar1,3.97,17.91,1.04,12.4
AggressiveCar2,4.03,18.21,1.27,12.4
AggressiveCar3,3.97,17.91,1.04,7.4
AggressiveCar4,4.03,18.21,1.27,7.4
AggressiveCar5,8.35,17.91,1.04,2.4
AggressiveCar1,3.97,17.91,1.04,12.5
AggressiveCar2,4.03,18.21,1.27,12.5
AggressiveCar3,3.97,17.91,1.04,7.5
AggressiveCar4,4.03,18.21,1.27,7.5
AggressiveCar5,8.01,17.91,1.04,2.5
AggressiveCar1,3.97,17.91,1.04,12.6
AggressiveCar2,4.03,18.21,1.27,12.6
AggressiveCar3,3.97,17.91,1.04,7.6
AggressiveCar4,4.03,18.21,1.27,7.6
AggressiveCar5,7.7,17.91,1.04,2.6
AggressiveCar1,3.97,17.91,1.04,12.7
AggressiveCar2,4.03,18.21,1.27,12.7
AggressiveCar3,3.97,17.91,1.04,7.7
AggressiveCar4,4.03,18.21,1.27,7.7
AggressiveCar5,7.42,17.91,1.04,2.7
AggressiveCar1,3.97,17.91,1.04,12.8
AggressiveCar2,4.03,18.21,1.27,12.8
AggressiveCar3,3.97,17.91,1.04,7.8
AggressiveCar4,4.03,18.21,1.27,7.8
AggressiveCar5,7.15,17.91,1.04,2.8
AggressiveCar1,3.97,17.91,1.04,12.9
AggressiveCar2,4.03,18.21,1.27,12.9
AggressiveCar3,3.97,17.91,1.04,7.9
AggressiveCar4,4.03,18.21,1.27,7.9
AggressiveCar5,6.91,17.91,1.04,2.9
AggressiveCar1,3.97,17.91,1.04,13.0
AggressiveCar2,4.03,18.21,1.27,13.0
AggressiveCar3,3.97,17.91,1.04,8.0
AggressiveCar4,4.03,18.21,1.27,8.0
AggressiveCar5,6.68,17.91,1.04,3.0
AggressiveCar1,3.97,17.91,1.04,13.1
AggressiveCar2,4.03,18.21,1.27,13.1
AggressiveCar3,3.97,17.91,1.04,8.1
AggressiveCar4,4.03,18.21,1.27,8.1
AggressiveCar5,6.46,17.91,1.04,3.1
AggressiveCar1,3.97,17.91,1.04,13.2
AggressiveCar2,4.03,18.21,1.27,13.2
AggressiveCar3,3.97,17.91,1.04,8.2
AggressiveCar4,4.03,18.21,1.27,8.2
AggressiveCar5,6.26,17.91,1.04,3.2
AggressiveCar1,3.97,17.91,1.04,13.3
AggressiveCar2,4.03,18.21,1.27,13.3
AggressiveCar3,3.97,17.91,1.04,8.3
AggressiveCar4,4.03,18.21,1.27,8.3
AggressiveCar5,6.07,17.91,1.04,3.3
AggressiveCar6,0.0,15.89,1.52,0.0
AggressiveCar1,3.97,17.91,1.04,13.4
AggressiveCar2,4.03,18.21,1.27,13.4
AggressiveCar3,3.97,17.91,1.04,8.4
AggressiveCar4,4.03,18.21,1.27,8.4
AggressiveCar5,5.89,17.91,1.04,3.4
AggressiveCar6,177.7,15.89,1.52,0.1
AggressiveCar1,3.97,17.91,1.04,13.5
AggressiveCar2,4.03,18.21,1.27,13.5
AggressiveCar3,3.97,17.91,1.04,8.5
AggressiveCar4,4.03,18.21,1.27,8.5
AggressiveCar5,5.72,17.91,1.04,3.5
AggressiveCar6,88.85,15.89,1.52,0.2
AggressiveCar1,3.97,17.91,1.04,13.6
AggressiveCar2,4.03,18.21,1.27,13.6
AggressiveCar3,3.97,17.91,1.04,8.6
AggressiveCar4,4.03,18.21,1.27,8.6
AggressiveCar5,5.56,17.91,1.04,3.6
AggressiveCar6,59.23,15.89,1.52,0.3
AggressiveCar1,3.97,17.91,1.04,13.7
AggressiveCar2,4.03,18.21,1.27,13.7
AggressiveCar3,3.97,17.91,1.04,8.7
AggressiveCar4,4.03,18.21,1.27,8.7
AggressiveCar5,5.41,17.91,1.04,3.7
AggressiveCar6,44.42,15.89,1.52,0.4
AggressiveCar1,3.97,17.91,1.04,13.8
AggressiveCar2,4.03,18.21,1.27,13.8
AggressiveCar3,3.97,17.91,1.04,8.8
AggressiveCar4,4.03,18.21,1.27,8.8
AggressiveCar5,5.27,17.91,1.04,3.8
AggressiveCar6,35.54,15.89,1.52,0.5
AggressiveCar1,3.97,17.91,1.04,13.9
AggressiveCar2,4.03,18.21,1.27,13.9
AggressiveCar3,3.97,17.91,1.04,8.9
AggressiveCar4,4.03,18.21,1.27,8.9
AggressiveCar5,5.14,17.91,1.04,3.9
AggressiveCar6,29.62,15.89,1.52,0.6
AggressiveCar1,3.97,17.91,1.04,14.0
AggressiveCar2,4.03,18.21,1.27,14.0
AggressiveCar3,3.97,17.91,1.04,9.0
AggressiveCar4,4.03,18.21,1.27,9.0
AggressiveCar5,5.01,17.91,1.04,4.0
AggressiveCar6,25.39,15.89,1.52,0.7
AggressiveCar1,3.97,17.91,1.04,14.1
AggressiveCar2,4.03,18.21,1.27,14.1
AggressiveCar3,3.97,17.91,1.04,9.1
AggressiveCar4,4.03,18.21,1.27,9.1
AggressiveCar5,4.89,17.91,1.04,4.1
AggressiveCar6,22.21,15.89,1.52,0.8
AggressiveCar1,3.97,17.91,1.04,14.2
AggressiveCar2,4.03,18.21,1.27,14.2
AggressiveCar3,3.97,17.91,1.04,9.2
AggressiveCar4,4.03,18.21,1.27,9.2
AggressiveCar5,4.77,17.91,1.04,4.2
AggressiveCar6,19.74,15.89,1.52,0.9
AggressiveCar1,3.97,17.91,1.04,14.3
AggressiveCar2,4.03,18.21,1.27,14.3
AggressiveCar3,3.97,17.91,1.04,9.3
AggressiveCar4,4.03,18.21,1.27,9.3
AggressiveCar5,4.66,17.91,1.04,4.3
AggressiveCar6,17.77,15.89,1.52,1.0
AggressiveCar1,3.97,17.91,1.04,14.4
AggressiveCar2,4.03,18.21,1.27,14.4
AggressiveCar3,3.97,17.91,1.04,9.4
AggressiveCar4,4.03,18.21,1.27,9.4
AggressiveCar5,4.55,17.91,1.04,4.4
AggressiveCar6,16.15,15.89,1.52,1.1
AggressiveCar1,3.97,17.91,1.04,14.5
AggressiveCar2,4.03,18.21,1.27,14.5
AggressiveCar3,3.97,17.91,1.04,9.5
AggressiveCar4,4.03,18.21,1.27,9.5
AggressiveCar5,4.45,17.91,1.04,4.5
AggressiveCar6,14.81,15.89,1.52,1.2
AggressiveCar7,0.0,18.81,1.29,0.0
AggressiveCar1,3.97,17.91,1.04,14.6
AggressiveCar2,4.03,18.21,1.27,14.6
AggressiveCar3,3.97,17.91,1.04,9.6
AggressiveCar4,4.03,18.21,1.27,9.6
AggressiveCar5,4.35,17.91,1.04,4.6
AggressiveCar6,13.67,15.89,1.52,1.3
AggressiveCar7,210.35,18.81,1.29,0.1
AggressiveCar1,3.97,17.91,1.04,14.7
AggressiveCar2,4.03,18.21,1.27,14.7
AggressiveCar3,3.97,17.91,1.04,9.7
AggressiveCar4,4.03,18.21,1.27,9.7
AggressiveCar5,4.26,17.91,1.04,4.7
AggressiveCar6,12.69,15.89,1.52,1.4
AggressiveCar7,105.18,18.81,1.29,0.2
