car_name,speed,safe_distance,reaction_time,time
GentleCar1,7.51,18.79,0.22,2.8
GentleCar2,7.41,18.55,0.16,2.8
GentleCar1,7.25,18.79,0.22,2.9
GentleCar2,7.15,18.55,0.16,2.9
GentleCar1,7.01,18.79,0.22,3.0
GentleCar2,6.92,18.55,0.16,3.0
GentleCar1,6.78,18.79,0.22,3.1
GentleCar2,6.69,18.55,0.16,3.1
GentleCar1,6.57,18.79,0.22,3.2
GentleCar2,6.48,18.55,0.16,3.2
GentleCar1,6.37,18.79,0.22,3.3
GentleCar2,6.29,18.55,0.16,3.3
GentleCar1,6.18,18.79,0.22,3.4
GentleCar2,6.1,18.55,0.16,3.4
GentleCar1,6.01,18.79,0.22,3.5
GentleCar2,5.93,18.55,0.16,3.5
GentleCar1,5.84,18.79,0.22,3.6
GentleCar2,5.76,18.55,0.16,3.6
GentleCar1,5.68,18.79,0.22,3.7
GentleCar2,5.61,18.55,0.16,3.7
GentleCar1,5.53,18.79,0.22,3.8
GentleCar2,5.46,18.55,0.16,3.8
GentleCar1,5.39,18.79,0.22,3.9
GentleCar2,5.32,18.55,0.16,3.9
GentleCar1,5.26,18.79,0.22,4.0
GentleCar2,5.19,18.55,0.16,4.0
GentleCar3,0.0,18.79,0.22,0.0
GentleCar1,5.13,18.79,0.22,4.1
GentleCar2,5.06,18.55,0.16,4.1
GentleCar3,210.21,18.79,0.22,0.1
GentleCar1,5.0,18.79,0.22,4.2
GentleCar2,4.94,18.55,0.16,4.2
GentleCar3,210.21,18.79,0.22,0.2
GentleCar1,4.89,18.79,0.22,4.3
GentleCar2,4.83,18.55,0.16,4.3
GentleCar3,210.21,18.79,0.22,0.3
GentleCar1,4.78,18.79,0.22,4.4
GentleCar2,4.72,18.55,0.16,4.4
GentleCar3,105.1,18.79,0.22,0.4
GentleCar4,0.0,18.55,0.16,0.0
GentleCar1,4.67,18.79,0.22,4.5
GentleCar2,4.61,18.55,0.16,4.5
GentleCar3,70.07,18.79,0.22,0.5
GentleCar4,207.48,18.55,0.16,0.1
GentleCar1,4.57,18.79,0.22,4.6
GentleCar2,4.51,18.55,0.16,4.6
GentleCar3,52.55,18.79,0.22,0.6
GentleCar4,103.74,18.55,0.16,0.2
GentleCar1,4.47,18.79,0.22,4.7
GentleCar2,4.41,18.55,0.16,4.7
GentleCar3,42.04,18.79,0.22,0.7
GentleCar4,69.16,18.55,0.16,0.3
GentleCar1,4.38,18.79,0.22,4.8
GentleCar2,4.32,18.55,0.16,4.8
GentleCar3,35.03,18.79,0.22,0.8
GentleCar4,51.87,18.55,0.16,0.4
GentleCar1,4.29,18.79,0.22,4.9
GentleCar2,4.23,18.55,0.16,4.9
GentleCar3,30.03,18.79,0.22,0.9
GentleCar4,41.5,18.55,0.16,0.5
GentleCar1,4.25,18.79,0.22,5.0
GentleCar2,4.19,18.55,0.16,5.0
GentleCar3,26.28,18.79,0.22,1.0
GentleCar4,34.58,18.55,0.16,0.6
GentleCar1,4.2,18.79,0.22,5.1
GentleCar2,4.15,18.55,0.16,5.1
GentleCar3,23.36,18.79,0.22,1.1
GentleCar4,29.64,18.55,0.16,0.7
GentleCar1,4.16,18.79,0.22,5.2
GentleCar2,4.11,18.55,0.16,5.2
GentleCar3,21.02,18.79,0.22,1.2
GentleCar4,25.93,18.55,0.16,0.8
GentleCar1,4.16,18.79,0.22,5.3
GentleCar2,4.11,18.55,0.16,5.3
GentleCar3,19.11,18.79,0.22,1.3
GentleCar4,23.05,18.55,0.16,0.9
GentleCar1,4.16,18.79,0.22,5.4
GentleCar2,4.11,18.55,0.16,5.4
GentleCar3,17.52,18.79,0.22,1.4
GentleCar4,20.75,18.55,0.16,1.0
GentleCar1,4.16,18.79,0.22,5.5
GentleCar2,4.11,18.55,0.16,5.5
GentleCar3,16.17,18.79,0.22,1.5
GentleCar4,18.86,18.55,0.16,1.1
GentleCar1,4.16,18.79,0.22,5.6
GentleCar2,4.11,18.55,0.16,5.6
GentleCar3,15.01,18.79,0.22,1.6
GentleCar4,17.29,18.55,0.16,1.2
GentleCar1,4.16,18.79,0.22,5.7
GentleCar2,4.11,18.55,0.16,5.7
GentleCar3,14.01,18.79,0.22,1.7
GentleCar4,15.96,18.55,0.16,1.3
GentleCar1,4.16,18.79,0.22,5.8
GentleCar2,4.11,18.55,0.16,5.8
GentleCar3,13.14,18.79,0.22,1.8
GentleCar4,14.82,18.55,0.16,1.4
GentleCar1,4.16,18.79,0.22,5.9
GentleCar2,4.11,18.55,0.16,5.9
GentleCar3,12.37,18.79,0.22,1.9
GentleCar4,13.83,18.55,0.16,1.5
GentleCar1,4.16,18.79,0.22,6.0
GentleCar2,4.11,18.55,0.16,6.0
GentleCar3,11.68,18.79,0.22,2.0
GentleCar4,12.97,18.55,0.16,1.6
GentleCar1,4.16,18.79,0.22,6.1
GentleCar2,4.11,18.55,0.16,6.1
GentleCar3,11.06,18.79,0.22,2.1
GentleCar4,12.2,18.55,0.16,1.7
GentleCar1,4.16,18.79,0.22,6.2
GentleCar2,4.11,18.55,0.16,6.2
GentleCar3,10.51,18.79,0.22,2.2
GentleCar4,11.53,18.55,0.16,1.8
GentleCar1,4.16,18.79,0.22,6.3
GentleCar2,4.11,18.55,0.16,6.3
GentleCar3,10.01,18.79,0.22,2.3
GentleCar4,10.92,18.55,0.16,1.9
GentleCar1,4.16,18.79,0.22,6.4
GentleCar2,4.11,18.55,0.16,6.4
GentleCar3,9.55,18.79,0.22,2.4
GentleCar4,10.37,18.55,0.16,2.0
GentleCar1,4.16,18.79,0.22,6.5
GentleCar2,4.11,18.55,0.16,6.5
GentleCar3,9.14,18.79,0.22,2.5
GentleCar4,9.88,18.55,0.16,2.1
GentleCar1,4.16,18.79,0.22,6.6
GentleCar2,4.11,18.55,0.16,6.6
GentleCar3,8.76,18.79,0.22,2.6
GentleCar4,9.43,18.55,0.16,2.2
GentleCar1,4.16,18.79,0.22,6.7
GentleCar2,4.11,18.55,0.16,6.7
GentleCar3,8.41,18.79,0.22,2.7
GentleCar4,9.02,18.55,0.16,2.3
GentleCar1,4.16,18.79,0.22,6.8
GentleCar2,4.11,18.55,0.16,6.8
GentleCar3,8.08,18.79,0.22,2.8
GentleCar4,8.64,18.55,0.16,2.4
GentleCar1,4.16,18.79,0.22,6.9
GentleCar2,4.11,18.55,0.16,6.9
GentleCar3,7.79,18.79,0.22,2.9
GentleCar4,8.3,18.55,0.16,2.5
GentleCar1,4.16,18.79,0.22,7.0
GentleCar2,4.11,18.55,0.16,7.0
GentleCar3,7.51,18.79,0.22,3.0
GentleCar4,7.98,18.55,0.16,2.6
GentleCar1,4.16,18.79,0.22,7.1
GentleCar2,4.11,18.55,0.16,7.1
GentleCar3,7.25,18.79,0.22,3.1
GentleCar4,7.68,18.55,0.16,2.7
GentleCar1,4.16,18.79,0.22,7.2
GentleCar2,4.11,18.55,0.16,7.2
GentleCar3,7.01,18.79,0.22,3.2
GentleCar4,7.41,18.55,0.16,2.8
GentleCar1,4.16,18.79,0.22,7.3
GentleCar2,4.11,18.55,0.16,7.3
GentleCar3,6.78,18.79,0.22,3.3
GentleCar4,7.15,18.55,0.16,2.9
GentleCar1,4.16,18.79,0.22,7.4
GentleCar2,4.11,18.55,0.16,7.4
GentleCar3,6.57,18.79,0.22,3.4
GentleCar4,6.92,18.55,0.16,3.0
GentleCar1,4.16,18.79,0.22,7.5
GentleCar2,4.11,18.55,0.16,7.5
GentleCar3,6.37,18.79,0.22,3.5
GentleCar4,6.69,18.55,0.16,3.1
GentleCar1,4.16,18.79,0.22,7.6
GentleCar2,4.11,18.55,0.16,7.6
GentleCar3,6.18,18.79,0.22,3.6
GentleCar4,6.48,18.55,0.16,3.2
GentleCar1,4.16,18.79,0.22,7.7
GentleCar2,4.11,18.55,0.16,7.7
GentleCar3,6.01,18.79,0.22,3.7
GentleCar4,6.29,18.55,0.16,3.3
GentleCar1,4.16,18.79,0.22,7.8
GentleCar2,4.11,18.55,0.16,7.8
GentleCar3,5.84,18.79,0.22,3.8
GentleCar4,6.1,18.55,0.16,3.4
GentleCar1,4.16,18.79,0.22,7.9
GentleCar2,4.11,18.55,0.16,7.9
GentleCar3,5.68,18.79,0.22,3.9
GentleCar4,5.93,18.55,0.16,3.5
GentleCar1,4.16,18.79,0.22,8.0
GentleCar2,4.11,18.55,0.16,8.0
GentleCar3,5.53,18.79,0.22,4.0
GentleCar4,5.76,18.55,0.16,3.6
GentleCar1,4.16,18.79,0.22,8.1
GentleCar2,4.11,18.55,0.16,8.1
GentleCar3,5.39,18.79,0.22,4.1
GentleCar4,5.61,18.55,0.16,3.7
GentleCar1,4.16,18.79,0.22,8.2
GentleCar2,4.11,18.55,0.16,8.2
GentleCar3,5.26,18.79,0.22,4.2
GentleCar4,5.46,18.55,0.16,3.8
GentleCar5,0.0,18.79,0.22,0.0
GentleCar1,4.16,18.79,0.22,8.3
GentleCar2,4.11,18.55,0.16,8.3
GentleCar3,5.13,18.79,0.22,4.3
GentleCar4,5.32,18.55,0.16,3.9
GentleCar5,210.21,18.79,0.22,0.1
GentleCar1,4.16,18.79,0.22,8.4
GentleCar2,4.11,18.55,0.16,8.4
GentleCar3,5.0,18.79,0.22,4.4
GentleCar4,5.19,18.55,0.16,4.0
GentleCar5,210.21,18.79,0.22,0.2
GentleCar1,4.16,18.79,0.22,8.5
GentleCar2,4.11,18.55,0.16,8.5
GentleCar3,4.89,18.79,0.22,4.5
GentleCar4,5.06,18.55,0.16,4.1
GentleCar5,210.21,18.79,0.22,0.3
GentleCar1,4.16,18.79,0.22,8.6
GentleCar2,4.11,18.55,0.16,8.6
GentleCar3,4.78,18.79,0.22,4.6
GentleCar4,4.94,18.55,0.16,4.2
GentleCar5,105.1,18.79,0.22,0.4
GentleCar1,4.16,18.79,0.22,8.7
GentleCar2,4.11,18.55,0.16,8.7
GentleCar3,4.67,18.79,0.22,4.7
GentleCar4,4.83,18.55,0.16,4.3
GentleCar5,70.07,18.79,0.22,0.5
GentleCar1,4.16,18.79,0.22,8.8
GentleCar2,4.11,18.55,0.16,8.8
GentleCar3,4.57,18.79,0.22,4.8
GentleCar4,4.72,18.55,0.16,4.4
GentleCar5,52.55,18.79,0.22,0.6
GentleCar6,0.0,18.55,0.16,0.0
GentleCar1,4.16,18.79,0.22,8.9
GentleCar2,4.11,18.55,0.16,8.9
GentleCar3,4.47,18.79,0.22,4.9
GentleCar4,4.61,18.55,0.16,4.5
GentleCar5,42.04,18.79,0.22,0.7
GentleCar6,207.48,18.55,0.16,0.1
GentleCar1,4.16,18.79,0.22,9.0
GentleCar2,4.11,18.55,0.16,9.0
GentleCar3,4.38,18.79,0.22,5.0
GentleCar4,4.51,18.55,0.16,4.6
GentleCar5,35.03,18.79,0.22,0.8
GentleCar6,103.74,18.55,0.16,0.2
GentleCar1,4.16,18.79,0.22,9.1
GentleCar2,4.11,18.55,0.16,9.1
GentleCar3,4.29,18.79,0.22,5.1
GentleCar4,4.41,18.55,0.16,4.7
GentleCar5,30.03,18.79,0.22,0.9
GentleCar6,69.16,18.55,0.16,0.3
GentleCar7,0.0,19.75,0.15,0.0
GentleCar1,4.16,18.79,0.22,9.2
GentleCar2,4.11,18.55,0.16,9.2
GentleCar3,4.25,18.79,0.22,5.2
GentleCar4,4.32,18.55,0.16,4.8
GentleCar5,26.28,18.79,0.22,1.0
GentleCar6,51.87,18.55,0.16,0.4
GentleCar7,220.89,19.75,0.15,0.1
GentleCar1,4.16,18.79,0.22,9.3
GentleCar2,4.11,18.55,0.16,9.3
GentleCar3,4.2,18.79,0.22,5.3
GentleCar4,4.23,18.55,0.16,4.9
GentleCar5,23.36,18.79,0.22,1.1
GentleCar6,41.5,18.55,0.16,0.5
GentleCar7,220.89,19.75,0.15,0.2
GentleCar1,4.16,18.79,0.22,9.4
GentleCar2,4.11,18.55,0.16,9.4
GentleCar3,4.16,18.79,0.22,5.4
GentleCar4,4.19,18.55,0.16,5.0
GentleCar5,21.02,18.79,0.22,1.2
GentleCar6,34.58,18.55,0.16,0.6
GentleCar7,220.89,19.75,0.15,0.3
GentleCar1,4.16,18.79,0.22,9.5
GentleCar2,4.11,18.55,0.16,9.5
GentleCar3,4.16,18.79,0.22,5.5
GentleCar4,4.15,18.55,0.16,5.1
GentleCar5,19.11,18.79,0.22,1.3
GentleCar6,29.64,18.55,0.16,0.7
GentleCar7,220.89,19.75,0.15,0.4
GentleCar1,4.16,18.79,0.22,9.6
GentleCar2,4.11,18.55,0.16,9.6
GentleCar3,4.16,18.79,0.22,5.6
GentleCar4,4.11,18.55,0.16,5.2
GentleCar5,17.52,18.79,0.22,1.4
GentleCar6,25.93,18.55,0.16,0.8
GentleCar7,110.44,19.75,0.15,0.5
GentleCar1,4.16,18.79,0.22,9.7
GentleCar2,4.11,18.55,0.16,9.7
GentleCar3,4.16,18.79,0.22,5.7
GentleCar4,4.11,18.55,0.16,5.3
GentleCar5,16.17,18.79,0.22,1.5
GentleCar6,23.05,18.55,0.16,0.9
GentleCar7,73.63,19.75,0.15,0.6
GentleCar1,4.16,18.79,0.22,9.8
GentleCar2,4.11,18.55,0.16,9.8
GentleCar3,4.16,18.79,0.22,5.8
GentleCar4,4.11,18.55,0.16,5.4
GentleCar5,15.01,18.79,0.22,1.6
GentleCar6,20.75,18.55,0.16,1.0
GentleCar7,55.22,19.75,0.15,0.7
GentleCar1,4.16,18.79,0.22,9.9
GentleCar2,4.11,18.55,0.16,9.9
GentleCar3,4.16,18.79,0.22,5.9
GentleCar4,4.11,18.55,0.16,5.5
GentleCar5,14.01,18.79,0.22,1.7
GentleCar6,18.86,18.55,0.16,1.1
GentleCar7,44.18,19.75,0.15,0.8
GentleCar1,4.16,18.79,0.22,10.0
GentleCar2,4.11,18.55,0.16,10.0
GentleCar3,4.16,18.79,0.22,6.0
GentleCar4,4.11,18.55,0.16,5.6
GentleCar5,13.14,18.79,0.22,1.8
GentleCar6,17.29,18.55,0.16,1.2
GentleCar7,36.81,19.75,0.15,0.9
GentleCar1,4.16,18.79,0.22,10.1
GentleCar2,4.11,18.55,0.16,10.1
GentleCar3,4.16,18.79,0.22,6.1
GentleCar4,4.11,18.55,0.16,5.7
GentleCar5,12.37,18.79,0.22,1.9
GentleCar6,15.96,18.55,0.16,1.3
GentleCar7,31.56,19.75,0.15,1.0
GentleCar1,4.16,18.79,0.22,10.2
GentleCar2,4.11,18.55,0.16,10.2
GentleCar3,4.16,18.79,0.22,6.2
GentleCar4,4.11,18.55,0.16,5.8
GentleCar5,11.68,18.79,0.22,2.0
GentleCar6,14.82,18.55,0.16,1.4
GentleCar7,27.61,19.75,0.15,1.1
GentleCar1,4.16,18.79,0.22,10.3
GentleCar2,4.11,18.55,0.16,10.3
GentleCar3,4.16,18.79,0.22,6.3
GentleCar4,4.11,18.55,0.16,5.9
GentleCar5,11.06,18.79,0.22,2.1
GentleCar6,13.83,18.55,0.16,1.5
GentleCar7,24.54,19.75,0.15,1.2
GentleCar1,4.16,18.79,0.22,10.4
GentleCar2,4.11,18.55,0.16,10.4
GentleCar3,4.16,18.79,0.22,6.4
GentleCar4,4.11,18.55,0.16,6.0
GentleCar5,10.51,18.79,0.22,2.2
GentleCar6,12.97,18.55,0.16,1.6
GentleCar7,22.09,19.75,0.15,1.3
GentleCar1,4.16,18.79,0.22,10.5
GentleCar2,4.11,18.55,0.16,10.5
GentleCar3,4.16,18.79,0.22,6.5
GentleCar4,4.11,18.55,0.16,6.1
GentleCar5,10.01,18.79,0.22,2.3
GentleCar6,12.2,18.55,0.16,1.7
GentleCar7,20.08,19.75,0.15,1.4
GentleCar1,4.16,18.79,0.22,10.6
GentleCar2,4.11,18.55,0.16,10.6
GentleCar3,4.16,18.79,0.22,6.6
GentleCar4,4.11,18.55,0.16,6.2
GentleCar5,9.55,18.79,0.22,2.4
GentleCar6,11.53,18.55,0.16,1.8
GentleCar7,18.41,19.75,0.15,1.5
GentleCar1,4.16,18.79,0.22,10.7
GentleCar2,4.11,18.55,0.16,10.7
GentleCar3,4.16,18.79,0.22,6.7
GentleCar4,4.11,18.55,0.16,6.3
GentleCar5,9.14,18.79,0.22,2.5
GentleCar6,10.92,18.55,0.16,1.9
GentleCar7,16.99,19.75,0.15,1.6
GentleCar1,4.16,18.79,0.22,10.8
GentleCar2,4.11,18.55,0.16,10.8
GentleCar3,4.16,18.79,0.22,6.8
GentleCar4,4.11,18.55,0.16,6.4
GentleCar5,8.76,18.79,0.22,2.6
GentleCar6,10.37,18.55,0.16,2.0
GentleCar7,15.78,19.75,0.15,1.7
GentleCar1,4.16,18.79,0.22,10.9
GentleCar2,4.11,18.55,0.16,10.9
GentleCar3,4.16,18.79,0.22,6.9
GentleCar4,4.11,18.55,0.16,6.5
GentleCar5,8.41,18.79,0.22,2.7
GentleCar6,9.88,18.55,0.16,2.1
GentleCar7,14.73,19.75,0.15,1.8
GentleCar1,4.16,18.79,0.22,11.0
GentleCar2,4.11,18.55,0.16,11.0
GentleCar3,4.16,18.79,0.22,7.0
GentleCar4,4.11,18.55,0.16,6.6
GentleCar5,8.08,18.79,0.22,2.8
GentleCar6,9.43,18.55,0.16,2.2
GentleCar7,13.81,19.75,0.15,1.9
GentleCar1,4.16,18.79,0.22,11.1
GentleCar2,4.11,18.55,0.16,11.1
GentleCar3,4.16,18.79,0.22,7.1
GentleCar4,4.11,18.55,0.16,6.7
GentleCar5,7.79,18.79,0.22,2.9
GentleCar6,9.02,18.55,0.16,2.3
GentleCar7,12.99,19.75,0.15,2.0
GentleCar1,4.16,18.79,0.22,11.2
GentleCar2,4.11,18.55,0.16,11.2
GentleCar3,4.16,18.79,0.22,7.2
GentleCar4,4.11,18.55,0.16,6.8
GentleCar5,7.51,18.79,0.22,3.0
GentleCar6,8.64,18.55,0.16,2.4
GentleCar7,12.27,19.75,0.15,2.1
GentleCar1,4.16,18.79,0.22,11.3
GentleCar2,4.11,18.55,0.16,11.3
GentleCar3,4.16,18.79,0.22,7.3
GentleCar4,4.11,18.55,0.16,6.9
GentleCar5,7.25,18.79,0.22,3.1
GentleCar6,8.3,18.55,0.16,2.5
GentleCar7,11.63,19.75,0.15,2.2
GentleCar1,4.16,18.79,0.22,11.4
GentleCar2,4.11,18.55,0.16,11.4
GentleCar3,4.16,18.79,0.22,7.4
GentleCar4,4.11,18.55,0.16,7.0
GentleCar5,7.01,18.79,0.22,3.2
GentleCar6,7.98,18.55,0.16,2.6
GentleCar7,11.04,19.75,0.15,2.3
GentleCar1,4.16,18.79,0.22,11.5
GentleCar2,4.11,18.55,0.16,11.5
GentleCar3,4.16,18.79,0.22,7.5
GentleCar4,4.11,18.55,0.16,7.1
GentleCar5,6.78,18.79,0.22,3.3
GentleCar6,7.68,18.55,0.16,2.7
GentleCar7,10.52,19.75,0.15,2.4
GentleCar1,4.16,18.79,0.22,11.6
GentleCar2,4.11,18.55,0.16,11.6
GentleCar3,4.16,18.79,0.22,7.6
GentleCar4,4.11,18.55,0.16,7.2
GentleCar5,6.57,18.79,0.22,3.4
GentleCar6,7.41,18.55,0.16,2.8
GentleCar7,10.04,19.75,0.15,2.5
GentleCar1,4.16,18.79,0.22,11.7
GentleCar2,4.11,18.55,0.16,11.7
GentleCar3,4.16,18.79,0.22,7.7
GentleCar4,4.11,18.55,0.16,7.3
GentleCar5,6.37,18.79,0.22,3.5
GentleCar6,7.15,18.55,0.16,2.9
GentleCar7,9.6,19.75,0.15,2.6
GentleCar1,4.16,18.79,0.22,11.8
GentleCar2,4.11,18.55,0.16,11.8
GentleCar3,4.16,18.79,0.22,7.8
GentleCar4,4.11,18.55,0.16,7.4
GentleCar5,6.18,18.79,0.22,3.6
GentleCar6,6.92,18.55,0.16,3.0
GentleCar7,9.2,19.75,0.15,2.7
GentleCar1,4.16,18.79,0.22,11.9
GentleCar2,4.11,18.55,0.16,11.9
GentleCar3,4.16,18.79,0.22,7.9
GentleCar4,4.11,18.55,0.16,7.5
GentleCar5,6.01,18.79,0.22,3.7
GentleCar6,6.69,18.55,0.16,3.1
GentleCar7,8.84,19.75,0.15,2.8
GentleCar1,4.16,18.79,0.22,12.0
GentleCar2,4.11,18.55,0.16,12.0
GentleCar3,4.16,18.79,0.22,8.0
GentleCar4,4.11,18.55,0.16,7.6
GentleCar5,5.84,18.79,0.22,3.8
GentleCar6,6.48,18.55,0.16,3.2
GentleCar7,8.5,19.75,0.15,2.9
GentleCar1,4.16,18.79,0.22,12.1
GentleCar2,4.11,18.55,0.16,12.1
GentleCar3,4.16,18.79,0.22,8.1
GentleCar4,4.11,18.55,0.16,7.7
GentleCar5,5.68,18.79,0.22,3.9
GentleCar6,6.29,18.55,0.16,3.3
GentleCar7,8.18,19.75,0.15,3.0
GentleCar1,4.16,18.79,0.22,12.2
GentleCar2,4.11,18.55,0.16,12.2
GentleCar3,4.16,18.79,0.22,8.2
GentleCar4,4.11,18.55,0.16,7.8
GentleCar5,5.53,18.79,0.22,4.0
GentleCar6,6.1,18.55,0.16,3.4
GentleCar7,7.89,19.75,0.15,3.1
GentleCar1,4.16,18.79,0.22,12.3
GentleCar2,4.11,18.55,0.16,12.3
GentleCar3,4.16,18.79,0.22,8.3
GentleCar4,4.11,18.55,0.16,7.9
GentleCar5,5.39,18.79,0.22,4.1
GentleCar6,5.93,18.55,0.16,3.5
GentleCar7,7.62,19.75,0.15,3.2
GentleCar1,4.16,18.79,0.22,12.4
GentleCar2,4.11,18.55,0.16,12.4
GentleCar3,4.16,18.79,0.22,8.4
GentleCar4,4.11,18.55,0.16,8.0
GentleCar5,5.26,18.79,0.22,4.2
GentleCar6,5.76,18.55,0.16,3.6
GentleCar7,7.36,19.75,0.15,3.3
GentleCar8,0.0,18.79,0.22,0.0
GentleCar1,4.16,18.79,0.22,12.5
GentleCar2,4.11,18.55,0.16,12.5
GentleCar3,4.16,18.79,0.22,8.5
GentleCar4,4.11,18.55,0.16,8.1
GentleCar5,5.13,18.79,0.22,4.3
GentleCar6,5.61,18.55,0.16,3.7
GentleCar7,7.13,19.75,0.15,3.4
GentleCar8,210.21,18.79,0.22,0.1
GentleCar1,4.16,18.79,0.22,12.6
GentleCar2,4.11,18.55,0.16,12.6
GentleCar3,4.16,18.79,0.22,8.6
GentleCar4,4.11,18.55,0.16,8.2
GentleCar5,5.0,18.79,0.22,4.4
GentleCar6,5.46,18.55,0.16,3.8
GentleCar7,6.9,19.75,0.15,3.5
GentleCar8,210.21,18.79,0.22,0.2
GentleCar1,4.16,18.79,0.22,12.7
GentleCar2,4.11,18.55,0.16,12.7
GentleCar3,4.16,18.79,0.22,8.7
GentleCar4,4.11,18.55,0.16,8.3
GentleCar5,4.89,18.79,0.22,4.5
GentleCar6,5.32,18.55,0.16,3.9
GentleCar7,6.69,19.75,0.15,3.6
GentleCar8,210.21,18.79,0.22,0.3
GentleCar1,4.16,18.79,0.22,12.8
GentleCar2,4.11,18.55,0.16,12.8
GentleCar3,4.16,18.79,0.22,8.8
GentleCar4,4.11,18.55,0.16,8.4
GentleCar5,4.78,18.79,0.22,4.6
GentleCar6,5.19,18.55,0.16,4.0
GentleCar7,6.5,19.75,0.15,3.7
GentleCar8,105.1,18.79,0.22,0.4
GentleCar1,4.16,18.79,0.22,12.9
GentleCar2,4.11,18.55,0.16,12.9
GentleCar3,4.16,18.79,0.22,8.9
GentleCar4,4.11,18.55,0.16,8.5
GentleCar5,4.67,18.79,0.22,4.7
GentleCar6,5.06,18.55,0.16,4.1
GentleCar7,6.31,19.75,0.15,3.8
GentleCar8,70.07,18.79,0.22,0.5
GentleCar1,4.16,18.79,0.22,13.0
GentleCar2,4.11,18.55,0.16,13.0
GentleCar3,4.16,18.79,0.22,9.0
GentleCar4,4.11,18.55,0.16,8.6
GentleCar5,4.57,18.79,0.22,4.8
GentleCar6,4.94,18.55,0.16,4.2
GentleCar7,6.14,19.75,0.15,3.9
GentleCar8,52.55,18.79,0.22,0.6
GentleCar1,4.16,18.79,0.22,13.1
GentleCar2,4.11,18.55,0.16,13.1
GentleCar3,4.16,18.79,0.22,9.1
GentleCar4,4.11,18.55,0.16,8.7
GentleCar5,4.47,18.79,0.22,4.9
GentleCar6,4.83,18.55,0.16,4.3
GentleCar7,5.97,19.75,0.15,4.0
GentleCar8,42.04,18.79,0.22,0.7
GentleCar1,4.16,18.79,0.22,13.2
GentleCar2,4.11,18.55,0.16,13.2
GentleCar3,4.16,18.79,0.22,9.2
GentleCar4,4.11,18.55,0.16,8.8
GentleCar5,4.38,18.79,0.22,5.0
GentleCar6,4.72,18.55,0.16,4.4
GentleCar7,5.81,19.75,0.15,4.1
GentleCar8,35.03,18.79,0.22,0.8
GentleCar1,4.16,18.79,0.22,13.3
GentleCar2,4.11,18.55,0.16,13.3
GentleCar3,4.16,18.79,0.22,9.3
GentleCar4,4.11,18.55,0.16,8.9
GentleCar5,4.29,18.79,0.22,5.1
GentleCar6,4.61,18.55,0.16,4.5
GentleCar7,5.66,19.75,0.15,4.2
GentleCar8,30.03,18.79,0.22,0.9
GentleCar1,4.16,18.79,0.22,13.4
GentleCar2,4.11,18.55,0.16,13.4
GentleCar3,4.16,18.79,0.22,9.4
