car_name,speed,safe_distance,reaction_time,time
AggressiveCar1,0.0,18.67,0.3,0.0
AggressiveCar1,7.05,0.63,0.36,0.0
AggressiveCar1,6.49,1.16,0.53,0.0
AggressiveCar1,4.29,1.15,0.32,0.0
AggressiveCar1,4.84,1.73,0.38,0.0
AggressiveCar1,5.28,2.36,0.44,0.0
AggressiveCar1,5.03,2.7,0.56,0.0
AggressiveCar1,3.63,2.27,0.31,0.0
AggressiveCar1,6.36,4.55,0.59,0.0
AggressiveCar1,3.59,2.89,0.31,0.0
AggressiveCar1,4.07,3.64,0.41,0.0
AggressiveCar1,4.54,4.46,0.5,0.0
AggressiveCar1,5.95,6.38,0.5,0.0
AggressiveCar1,6.2,7.21,0.66,0.0
AggressiveCar1,3.27,4.09,0.34,0.0
AggressiveCar1,6.73,9.02,0.64,0.0
AggressiveCar1,5.39,7.71,0.7,0.0
AggressiveCar1,5.13,7.8,0.59,0.0
AggressiveCar1,4.44,7.15,0.31,0.0
AggressiveCar1,3.97,6.75,0.57,0.0
AggressiveCar1,4.11,7.35,0.62,0.0
AggressiveCar1,3.83,7.2,0.35,0.0
AggressiveCar1,5.46,10.73,0.46,0.0
AggressiveCar1,4.94,10.16,0.63,0.0
AggressiveCar1,5.79,12.43,0.66,0.0
AggressiveCar1,5.78,12.92,0.72,0.0
AggressiveCar1,5.31,12.35,0.6,0.0
AggressiveCar1,5.66,13.67,0.67,0.0
AggressiveCar1,5.75,14.39,0.66,0.0
AggressiveCar1,4.87,12.63,0.41,0.0
AggressiveCar1,3.95,10.59,0.31,0.0
AggressiveCar1,4.29,11.88,0.52,0.0
AggressiveCar1,5.15,14.72,0.74,0.0
AggressiveCar1,6.09,17.97,0.65,0.0
AggressiveCar1,3.71,11.29,0.53,0.0
AggressiveCar1,5.0,15.66,0.71,0.0
AggressiveCar1,4.48,14.43,0.75,0.0
AggressiveCar1,5.95,19.68,0.63,0.0
AggressiveCar1,4.19,14.25,0.36,0.0
AggressiveCar1,3.83,13.36,0.39,0.0
AggressiveCar1,3.78,13.52,0.31,0.0
AggressiveCar1,4.82,17.66,0.67,0.0
AggressiveCar1,3.54,13.3,0.36,0.0
AggressiveCar1,4.52,17.38,0.39,0.0
AggressiveCar1,3.65,14.34,0.39,0.0
AggressiveCar1,4.22,16.98,0.55,0.0
AggressiveCar1,5.21,21.43,0.53,0.0
AggressiveCar1,3.99,16.75,0.3,0.0
AggressiveCar1,5.49,23.54,0.5,0.0
AggressiveCar1,4.4,19.28,0.42,0.0
AggressiveCar1,4.48,19.84,0.59,0.0
AggressiveCar2,0.0,18.67,0.3,0.0
AggressiveCar1,4.65,20.8,0.45,0.0
AggressiveCar2,7.83,0.7,0.36,0.0
AggressiveCar1,7.02,31.7,0.69,0.0
AggressiveCar2,6.82,1.22,0.49,0.0
AggressiveCar1,4.92,22.21,0.5,0.0
AggressiveCar2,9.62,2.58,0.74,0.0
AggressiveCar1,3.86,17.43,0.33,0.0
AggressiveCar2,5.12,1.83,0.55,0.0
AggressiveCar1,3.62,16.36,0.31,0.0
AggressiveCar2,6.6,2.95,0.5,0.0
AggressiveCar1,4.1,18.5,0.52,0.0
AggressiveCar2,4.1,2.2,0.39,0.0
AggressiveCar1,3.95,17.85,0.64,0.0
AggressiveCar2,4.19,2.62,0.3,0.0
AggressiveCar1,3.81,17.2,0.64,0.0
AggressiveCar2,7.83,5.6,0.69,0.0
AggressiveCar1,5.86,26.46,0.54,0.0
AggressiveCar2,4.75,3.82,0.64,0.0
AggressiveCar1,3.75,16.91,0.45,0.0
AggressiveCar2,4.35,3.89,0.59,0.0
AggressiveCar1,3.92,17.71,0.58,0.0
AggressiveCar2,5.41,5.32,0.69,0.0
AggressiveCar1,6.73,30.39,0.67,0.0
AggressiveCar2,7.33,7.86,0.73,0.0
AggressiveCar1,4.93,22.26,0.43,0.0
AggressiveCar2,3.89,4.52,0.31,0.0
AggressiveCar1,6.93,31.3,0.75,0.0
AggressiveCar2,7.13,8.93,0.74,0.0
AggressiveCar1,5.73,25.85,0.6,0.0
AggressiveCar2,5.2,6.98,0.41,0.0
AggressiveCar1,3.68,16.61,0.43,0.0
AggressiveCar2,4.15,5.94,0.37,0.0
AggressiveCar1,4.74,21.41,0.56,0.0
AggressiveCar2,5.15,7.83,0.45,0.0
AggressiveCar1,4.44,20.06,0.34,0.0
AggressiveCar2,5.09,8.19,0.56,0.0
AggressiveCar1,4.14,18.68,0.34,0.0
AggressiveCar2,3.82,6.49,0.52,0.0
AggressiveCar1,4.65,20.98,0.49,0.0
AggressiveCar2,4.24,7.59,0.46,0.0
AggressiveCar1,5.9,26.64,0.63,0.0
AggressiveCar2,5.69,10.69,0.69,0.0
AggressiveCar1,5.24,23.67,0.64,0.0
AggressiveCar2,4.73,9.3,0.61,0.0
AggressiveCar1,7.1,32.06,0.75,0.0
AggressiveCar2,4.18,8.6,0.32,0.0
AggressiveCar1,7.2,32.51,0.74,0.0
AggressiveCar2,3.88,8.32,0.56,0.0
AggressiveCar1,5.5,24.84,0.73,0.0
AggressiveCar2,5.35,11.96,0.58,0.0
AggressiveCar1,3.44,15.55,0.45,0.0
AggressiveCar2,3.86,8.98,0.61,0.0
AggressiveCar1,5.83,26.33,0.67,0.0
AggressiveCar2,4.61,11.12,0.38,0.0
AggressiveCar1,4.01,18.09,0.44,0.0
AggressiveCar2,4.27,10.68,0.71,0.0
AggressiveCar1,3.91,17.67,0.5,0.0
AggressiveCar2,3.91,10.15,0.64,0.0
AggressiveCar1,4.81,21.73,0.48,0.0
AggressiveCar2,3.66,9.82,0.36,0.0
AggressiveCar1,6.65,30.01,0.68,0.0
AggressiveCar2,4.47,12.4,0.64,0.0
AggressiveCar1,4.97,22.42,0.61,0.0
AggressiveCar2,4.57,13.07,0.67,0.0
AggressiveCar1,4.65,21.0,0.6,0.0
AggressiveCar2,4.07,12.01,0.42,0.0
AggressiveCar1,3.48,15.73,0.31,0.0
AggressiveCar2,5.31,16.14,0.5,0.0
AggressiveCar3,0.0,18.73,0.3,0.0
AggressiveCar1,6.24,28.19,0.64,0.0
AggressiveCar2,3.23,10.12,0.39,0.0
AggressiveCar3,13.76,1.23,0.68,0.0
AggressiveCar1,6.74,30.45,0.72,0.0
AggressiveCar2,5.62,18.09,0.62,0.0
AggressiveCar3,5.93,1.06,0.41,0.0
AggressiveCar1,3.96,17.87,0.55,0.0
AggressiveCar2,5.84,19.31,0.72,0.0
AggressiveCar3,5.59,1.5,0.38,0.0
AggressiveCar1,3.65,16.46,0.45,0.0
AggressiveCar2,5.53,18.79,0.47,0.0
AggressiveCar3,5.26,1.88,0.37,0.0
AggressiveCar1,4.49,20.27,0.53,0.0
AggressiveCar2,5.21,18.18,0.69,0.0
AggressiveCar3,4.79,2.14,0.38,0.0
AggressiveCar1,3.6,16.27,0.47,0.0
AggressiveCar2,5.36,19.16,0.6,0.0
AggressiveCar3,5.2,2.79,0.62,0.0
AggressiveCar1,4.53,20.46,0.38,0.0
AggressiveCar2,3.93,14.4,0.3,0.0
AggressiveCar3,6.97,4.36,0.62,0.0
AggressiveCar1,4.06,18.34,0.48,0.0
AggressiveCar2,4.53,17.02,0.34,0.0
AggressiveCar3,5.27,3.77,0.56,0.0
AggressiveCar1,3.96,17.87,0.35,0.0
AggressiveCar2,4.94,19.0,0.6,0.0
AggressiveCar3,5.43,4.37,0.73,0.0
AggressiveCar1,3.42,15.42,0.31,0.0
AggressiveCar2,4.26,16.76,0.36,0.0
AggressiveCar3,4.98,4.45,0.72,0.0
AggressiveCar1,5.54,25.03,0.51,0.0
AggressiveCar2,5.23,21.05,0.46,0.0
AggressiveCar3,4.57,4.49,0.63,0.0
AggressiveCar1,5.43,24.52,0.51,0.0
AggressiveCar2,3.65,15.03,0.42,0.0
AggressiveCar3,6.98,7.49,0.64,0.0
AggressiveCar1,3.8,17.17,0.35,0.0
AggressiveCar2,3.86,16.21,0.38,0.0
AggressiveCar3,4.93,5.73,0.39,0.0
AggressiveCar1,3.51,15.85,0.38,0.0
AggressiveCar2,5.59,23.99,0.68,0.0
AggressiveCar3,4.25,5.32,0.46,0.0
AggressiveCar1,3.61,16.31,0.41,0.0
AggressiveCar2,3.63,15.92,0.48,0.0
AggressiveCar3,3.61,4.84,0.46,0.0
AggressiveCar1,4.21,19.03,0.59,0.0
AggressiveCar2,4.9,21.67,0.44,0.0
AggressiveCar3,3.28,4.69,0.33,0.0
AggressiveCar4,0.0,18.67,0.3,0.0
AggressiveCar1,4.31,19.47,0.58,0.0
AggressiveCar2,4.38,19.57,0.33,0.0
AggressiveCar3,4.6,6.99,0.53,0.0
AggressiveCar4,14.32,1.28,0.74,0.0
AggressiveCar1,3.65,16.46,0.35,0.0
AggressiveCar2,3.95,17.85,0.32,0.0
AggressiveCar3,5.72,9.21,0.49,0.0
AggressiveCar4,6.26,1.12,0.34,0.0
AggressiveCar1,3.18,14.34,0.35,0.0
AggressiveCar2,4.89,22.1,0.41,0.0
AggressiveCar3,3.6,6.12,0.39,0.0
AggressiveCar4,5.41,1.45,0.48,0.0
AggressiveCar1,5.59,25.24,0.5,0.0
AggressiveCar2,3.85,17.37,0.48,0.0
AggressiveCar3,4.05,7.25,0.65,0.0
AggressiveCar4,8.53,3.05,0.75,0.0
AggressiveCar1,4.15,18.72,0.61,0.0
AggressiveCar2,4.19,18.93,0.35,0.0
AggressiveCar3,4.71,8.84,0.57,0.0
AggressiveCar4,4.76,2.13,0.39,0.0
AggressiveCar1,4.77,21.55,0.42,0.0
AggressiveCar2,5.62,25.37,0.56,0.0
AggressiveCar3,3.61,7.11,0.32,0.0
AggressiveCar4,5.11,2.74,0.63,0.0
AggressiveCar5,0.0,15.35,0.3,0.0
AggressiveCar1,4.02,18.16,0.38,0.0
AggressiveCar2,6.64,30.0,0.73,0.0
AggressiveCar3,4.6,9.45,0.55,0.0
AggressiveCar4,4.94,3.09,0.5,0.0
AggressiveCar5,6.71,0.6,0.31,0.0
AggressiveCar1,4.64,20.93,0.37,0.0
AggressiveCar2,5.26,23.73,0.45,0.0
AggressiveCar3,4.43,9.51,0.61,0.0
AggressiveCar4,4.92,3.52,0.74,0.0
AggressiveCar5,7.94,1.42,0.49,0.0
AggressiveCar1,4.25,19.18,0.75,0.0
AggressiveCar2,5.48,24.74,0.58,0.0
AggressiveCar3,4.1,9.17,0.49,0.0
AggressiveCar4,7.79,6.27,0.74,0.0
AggressiveCar5,6.15,1.65,0.63,0.0
AggressiveCar1,4.49,20.27,0.53,0.0
AggressiveCar2,4.38,19.76,0.33,0.0
AggressiveCar3,3.52,8.18,0.32,0.0
AggressiveCar4,4.87,4.35,0.51,0.0
AggressiveCar5,5.87,2.1,0.41,0.0
AggressiveCar1,3.3,14.9,0.34,0.0
AggressiveCar2,3.45,15.59,0.34,0.0
AggressiveCar3,3.62,8.73,0.48,0.0
AggressiveCar4,4.01,3.94,0.31,0.0
AggressiveCar5,5.91,2.64,0.47,0.0
AggressiveCar1,4.17,18.82,0.48,0.0
AggressiveCar2,4.67,21.08,0.68,0.0
AggressiveCar3,4.12,10.31,0.61,0.0
AggressiveCar4,5.66,6.07,0.66,0.0
AggressiveCar5,4.25,2.28,0.37,0.0
AggressiveCar1,5.14,23.22,0.65,0.0
AggressiveCar2,4.63,20.92,0.67,0.0
AggressiveCar3,4.27,11.07,0.4,0.0
AggressiveCar4,5.47,6.36,0.44,0.0
AggressiveCar5,5.82,3.64,0.69,0.0
AggressiveCar1,4.35,19.65,0.43,0.0
AggressiveCar2,4.45,20.07,0.52,0.0
AggressiveCar3,4.66,12.51,0.74,0.0
AggressiveCar4,4.77,5.97,0.61,0.0
AggressiveCar5,7.52,5.38,0.67,0.0
AggressiveCar1,4.99,22.52,0.41,0.0
AggressiveCar2,4.75,21.43,0.51,0.0
AggressiveCar3,4.28,11.85,0.67,0.0
AggressiveCar4,6.36,8.53,0.65,0.0
AggressiveCar5,5.32,4.28,0.61,0.0
AggressiveCar1,4.15,18.72,0.61,0.0
AggressiveCar2,4.16,18.76,0.66,0.0
AggressiveCar3,3.76,10.77,0.59,0.0
AggressiveCar4,4.66,6.66,0.43,0.0
AggressiveCar5,3.65,3.26,0.3,0.0
AggressiveCar1,5.03,22.72,0.5,0.0
AggressiveCar2,3.71,16.76,0.6,0.0
AggressiveCar3,3.56,10.51,0.32,0.0
AggressiveCar4,4.08,6.2,0.59,0.0
AggressiveCar5,6.79,6.68,0.74,0.0
AggressiveCar1,4.73,21.37,0.36,0.0
AggressiveCar2,4.51,20.35,0.35,0.0
AggressiveCar3,6.17,18.76,0.64,0.0
AggressiveCar4,4.51,7.26,0.38,0.0
AggressiveCar5,6.09,6.53,0.59,0.0
AggressiveCar1,5.04,22.76,0.57,0.0
AggressiveCar2,5.35,24.15,0.58,0.0
AggressiveCar3,3.98,12.45,0.58,0.0
AggressiveCar4,3.69,6.26,0.39,0.0
AggressiveCar5,3.47,4.03,0.37,0.0
AggressiveCar1,5.48,24.73,0.69,0.0
AggressiveCar2,4.33,19.55,0.36,0.0
AggressiveCar3,5.02,16.16,0.49,0.0
AggressiveCar4,4.51,8.06,0.7,0.0
AggressiveCar5,5.54,6.94,0.44,0.0
AggressiveCar1,4.83,21.81,0.4,0.0
AggressiveCar2,3.61,16.28,0.34,0.0
AggressiveCar3,3.65,12.06,0.41,0.0
AggressiveCar4,3.99,7.49,0.35,0.0
AggressiveCar5,6.86,9.2,0.62,0.0
AggressiveCar1,4.01,18.09,0.72,0.0
AggressiveCar2,4.63,20.91,0.63,0.0
AggressiveCar3,3.59,12.19,0.37,0.0
AggressiveCar4,4.38,8.61,0.43,0.0
AggressiveCar5,4.26,6.09,0.36,0.0
AggressiveCar1,4.1,18.5,0.64,0.0
AggressiveCar2,4.02,18.16,0.42,0.0
AggressiveCar3,6.06,21.12,0.65,0.0
AggressiveCar4,3.81,7.84,0.41,0.0
AggressiveCar5,3.8,5.78,0.37,0.0
AggressiveCar1,3.55,16.03,0.42,0.0
AggressiveCar2,3.83,17.3,0.31,0.0
AggressiveCar3,4.45,15.93,0.61,0.0
AggressiveCar4,4.0,8.59,0.56,0.0
