car_name,speed,safe_distance,reaction_time,time
GentleCar1,3.45,15.42,0.27,0.0
GentleCar1,3.64,16.27,0.22,0.0
GentleCar1,3.42,15.42,0.27,0.0
GentleCar1,3.6,16.27,0.22,0.0
GentleCar1,3.42,15.42,0.27,0.0
GentleCar1,3.6,16.27,0.22,0.0
GentleCar1,3.42,15.42,0.27,0.0
GentleCar1,3.6,16.27,0.22,0.0
GentleCar1,3.42,15.42,0.27,0.0
GentleCar1,3.6,16.27,0.22,0.0
GentleCar1,3.42,15.42,0.27,0.0
GentleCar1,3.6,16.27,0.22,0.0
GentleCar1,3.42,15.42,0.27,0.0
GentleCar1,3.6,16.27,0.22,0.0
GentleCar1,3.42,15.42,0.27,0.0
GentleCar1,3.6,16.27,0.22,0.0
GentleCar1,3.42,15.42,0.27,0.0
GentleCar1,3.6,16.27,0.22,0.0
GentleCar1,3.42,15.42,0.27,0.0
GentleCar1,3.6,16.27,0.22,0.0
GentleCar1,3.42,15.42,0.27,0.0
GentleCar1,3.6,16.27,0.22,0.0
GentleCar1,3.42,15.42,0.27,0.0
GentleCar1,3.6,16.27,0.22,0.0
GentleCar1,3.42,15.42,0.27,0.0
GentleCar1,3.6,16.27,0.22,0.0
GentleCar1,3.42,15.42,0.27,0.0
GentleCar1,3.6,16.27,0.22,0.0
GentleCar1,3.42,15.42,0.27,0.0
GentleCar1,3.6,16.27,0.22,0.0
GentleCar1,3.42,15.42,0.27,0.0
GentleCar1,3.6,16.27,0.22,0.0
GentleCar1,3.42,15.42,0.27,0.0
GentleCar1,3.6,16.27,0.22,0.0
GentleCar1,3.42,15.42,0.27,0.0
GentleCar1,3.6,16.27,0.22,0.0
GentleCar1,3.42,15.42,0.27,0.0
GentleCar1,3.6,16.27,0.22,0.0
GentleCar1,3.42,15.42,0.27,0.0
GentleCar1,3.6,16.27,0.22,0.0
GentleCar1,3.45,15.42,0.27,0.0
GentleCar1,3.42,15.42,0.27,0.0
GentleCar1,3.6,16.27,0.22,0.0
GentleCar1,3.42,15.42,0.27,0.0
GentleCar1,3.64,16.27,0.22,0.0
GentleCar1,3.42,15.42,0.27,0.0
GentleCar1,3.6,16.27,0.22,0.0
GentleCar1,3.42,15.42,0.27,0.0
GentleCar1,3.6,16.27,0.22,0.0
GentleCar1,3.42,15.42,0.27,0.0
GentleCar1,3.6,16.27,0.22,0.0
GentleCar1,3.42,15.42,0.27,0.0
GentleCar1,3.6,16.27,0.22,0.0
GentleCar1,3.42,15.42,0.27,0.0
GentleCar1,3.6,16.27,0.22,0.0
GentleCar1,3.42,15.42,0.27,0.0
GentleCar1,3.6,16.27,0.22,0.0
GentleCar1,3.42,15.42,0.27,0.0
GentleCar1,3.6,16.27,0.22,0.0
GentleCar1,3.42,15.42,0.27,0.0
GentleCar1,3.6,16.27,0.22,0.0
GentleCar1,3.42,15.42,0.27,0.0
GentleCar1,3.6,16.27,0.22,0.0
GentleCar1,3.42,15.42,0.27,0.0
GentleCar1,3.6,16.27,0.22,0.0
GentleCar1,3.42,15.42,0.27,0.0
GentleCar1,3.6,16.27,0.22,0.0
GentleCar1,3.42,15.42,0.27,0.0
GentleCar1,3.6,16.27,0.22,0.0
GentleCar1,3.42,15.42,0.27,0.0
GentleCar1,3.6,16.27,0.22,0.0
GentleCar1,3.42,15.42,0.27,0.0
GentleCar1,3.6,16.27,0.22,0.0
GentleCar1,3.42,15.42,0.27,0.0
