Aggres1,0.0,18.99,0.45,0.0
Aggres2,0.0,19.29,0.61,0.0
Ge1,0.0,15.2,0.22,0.0
Aggres3,0.0,16.2,0.96,0.0
Aggres1,212.44,18.99,0.45,0.0
Aggres2,215.8,19.29,0.61,0.0
Ge1,169.98,15.2,0.22,0.0
Aggres3,181.24,16.2,0.96,0.0
Aggres1,106.22,18.99,0.45,0.0
Aggres2,107.9,19.29,0.61,0.0
Ge1,84.99,15.2,0.22,0.0
Aggres3,90.62,16.2,0.96,0.0
Aggres1,70.81,18.99,0.45,0.0
Aggres2,71.93,19.29,0.61,0.0
Ge1,56.66,15.2,0.22,0.0
Aggres3,60.41,16.2,0.96,0.0
Aggres1,53.11,18.99,0.45,0.0
Aggres2,53.95,19.29,0.61,0.0
Ge1,42.5,15.2,0.22,0.0
Aggres3,45.31,16.2,0.96,0.0
Aggres1,42.49,18.99,0.45,0.0
Aggres2,43.16,19.29,0.61,0.0
Ge1,34.0,15.2,0.22,0.0
Aggres3,36.25,16.2,0.96,0.0
Aggres1,35.41,18.99,0.45,0.0
Aggres2,35.97,19.29,0.61,0.0
Ge1,28.33,15.2,0.22,0.0
Aggres3,30.21,16.2,0.96,0.0
Aggres1,30.35,18.99,0.45,0.0
Aggres2,30.83,19.29,0.61,0.0
Ge1,24.28,15.2,0.22,0.0
Aggres3,25.89,16.2,0.96,0.0
Aggres1,26.56,18.99,0.45,0.0
Aggres2,26.98,19.29,0.61,0.0
Ge1,21.25,15.2,0.22,0.0
Aggres3,22.65,16.2,0.96,0.0
Aggres1,23.6,18.99,0.45,0.0
Aggres2,23.98,19.29,0.61,0.0
Ge1,18.89,15.2,0.22,0.0
Aggres3,20.14,16.2,0.96,0.0
Aggres1,21.24,18.99,0.45,0.0
Aggres2,21.58,19.29,0.61,0.0
Ge1,17.0,15.2,0.22,0.0
Aggres3,18.12,16.2,0.96,0.0
Aggres1,19.31,18.99,0.45,0.0
Aggres2,19.62,19.29,0.61,0.0
Ge1,15.45,15.2,0.22,0.0
Aggres3,16.48,16.2,0.96,0.0
Aggres1,17.7,18.99,0.45,0.0
Aggres2,17.98,19.29,0.61,0.0
Ge1,14.17,15.2,0.22,0.0
Aggres3,15.1,16.2,0.96,0.0
Aggres1,16.34,18.99,0.45,0.0
Aggres2,16.6,19.29,0.61,0.0
Ge1,13.08,15.2,0.22,0.0
Aggres3,13.94,16.2,0.96,0.0
Aggres1,15.17,18.99,0.45,0.0
Aggres2,15.41,19.29,0.61,0.0
Ge1,12.14,15.2,0.22,0.0
Aggres3,12.95,16.2,0.96,0.0
Aggres1,14.16,18.99,0.45,0.0
Aggres2,14.39,19.29,0.61,0.0
Ge1,11.33,15.2,0.22,0.0
Aggres3,12.08,16.2,0.96,0.0
Aggres1,13.28,18.99,0.45,0.0
Aggres2,13.49,19.29,0.61,0.0
Ge1,10.62,15.2,0.22,0.0
Aggres3,11.33,16.2,0.96,0.0
Aggres1,12.5,18.99,0.45,0.0
Aggres2,12.69,19.29,0.61,0.0
Ge1,10.0,15.2,0.22,0.0
Aggres3,10.66,16.2,0.96,0.0
Aggres1,11.8,18.99,0.45,0.0
Aggres2,11.99,19.29,0.61,0.0
Ge1,9.44,15.2,0.22,0.0
Aggres3,10.07,16.2,0.96,0.0
Aggres1,11.18,18.99,0.45,0.0
Aggres2,11.36,19.29,0.61,0.0
Ge1,8.95,15.2,0.22,0.0
Aggres3,9.54,16.2,0.96,0.0
Aggres1,10.62,18.99,0.45,0.0
Aggres2,10.79,19.29,0.61,0.0
Ge1,8.5,15.2,0.22,0.0
Aggres3,9.06,16.2,0.96,0.0
Aggres1,10.12,18.99,0.45,0.0
Aggres2,10.28,19.29,0.61,0.0
Ge1,8.09,15.2,0.22,0.0
Aggres3,8.63,16.2,0.96,0.0
Aggres1,9.66,18.99,0.45,0.0
Aggres2,9.81,19.29,0.61,0.0
Ge1,7.73,15.2,0.22,0.0
Aggres3,8.24,16.2,0.96,0.0
Aggres1,9.24,18.99,0.45,0.0
Aggres2,9.38,19.29,0.61,0.0
Ge1,7.39,15.2,0.22,0.0
Aggres3,7.88,16.2,0.96,0.0
Aggres1,8.85,18.99,0.45,0.0
Aggres2,8.99,19.29,0.61,0.0
Ge1,7.08,15.2,0.22,0.0
Aggres3,7.55,16.2,0.96,0.0
Aggres1,8.5,18.99,0.45,0.0
Aggres2,8.63,19.29,0.61,0.0
Ge1,6.8,15.2,0.22,0.0
Aggres3,7.25,16.2,0.96,0.0
Aggres1,8.17,18.99,0.45,0.0
Aggres2,8.3,19.29,0.61,0.0
Ge1,6.54,15.2,0.22,0.0
Aggres3,6.97,16.2,0.96,0.0
Aggres1,7.87,18.99,0.45,0.0
Aggres2,7.99,19.29,0.61,0.0
Ge1,6.3,15.2,0.22,0.0
Aggres3,6.71,16.2,0.96,0.0
Aggres1,7.59,18.99,0.45,0.0
Aggres2,7.71,19.29,0.61,0.0
Ge1,6.07,15.2,0.22,0.0
Aggres3,6.47,16.2,0.96,0.0
Aggres1,7.33,18.99,0.45,0.0
Aggres2,7.44,19.29,0.61,0.0
Ge1,5.86,15.2,0.22,0.0
Aggres3,6.25,16.2,0.96,0.0
Aggres1,7.08,18.99,0.45,0.0
Aggres2,7.19,19.29,0.61,0.0
Ge1,5.67,15.2,0.22,0.0
Aggres3,6.04,16.2,0.96,0.0
Aggres1,6.85,18.99,0.45,0.0
Aggres2,6.96,19.29,0.61,0.0
Ge1,5.48,15.2,0.22,0.0
Aggres3,5.85,16.2,0.96,0.0
Aggres1,6.64,18.99,0.45,0.0
Aggres2,6.74,19.29,0.61,0.0
Ge1,5.31,15.2,0.22,0.0
Aggres3,5.66,16.2,0.96,0.0
Aggres1,6.44,18.99,0.45,0.0
Aggres2,6.54,19.29,0.61,0.0
Ge1,5.15,15.2,0.22,0.0
Aggres3,5.49,16.2,0.96,0.0
Aggres1,6.25,18.99,0.45,0.0
Aggres2,6.35,19.29,0.61,0.0
Ge1,5.0,15.2,0.22,0.0
Aggres3,5.33,16.2,0.96,0.0
Aggres1,6.07,18.99,0.45,0.0
Aggres2,6.17,19.29,0.61,0.0
Ge1,4.86,15.2,0.22,0.0
Aggres3,5.18,16.2,0.96,0.0
Aggres1,5.9,18.99,0.45,0.0
Aggres2,5.99,19.29,0.61,0.0
Ge1,4.72,15.2,0.22,0.0
Aggres3,5.03,16.2,0.96,0.0
Aggres1,5.74,18.99,0.45,0.0
Aggres2,5.83,19.29,0.61,0.0
Ge1,4.59,15.2,0.22,0.0
Aggres3,4.9,16.2,0.96,0.0
Aggres1,5.59,18.99,0.45,0.0
Aggres2,5.68,19.29,0.61,0.0
Ge1,4.47,15.2,0.22,0.0
Aggres3,4.77,16.2,0.96,0.0
Aggres1,5.45,18.99,0.45,0.0
Aggres2,5.53,19.29,0.61,0.0
Ge1,4.36,15.2,0.22,0.0
Aggres3,4.65,16.2,0.96,0.0
Ge2,0.0,15.2,0.22,0.0
Aggres1,5.31,18.99,0.45,0.0
Aggres2,5.4,19.29,0.61,0.0
Ge1,4.25,15.2,0.22,0.0
Aggres3,4.53,16.2,0.96,0.0
Ge2,169.98,15.2,0.22,0.0
Aggres1,5.18,18.99,0.45,0.0
Aggres2,5.26,19.29,0.61,0.0
Ge1,4.15,15.2,0.22,0.0
Aggres3,4.42,16.2,0.96,0.0
Ge2,84.99,15.2,0.22,0.0
Aggres1,5.06,18.99,0.45,0.0
Aggres2,5.14,19.29,0.61,0.0
Ge1,4.05,15.2,0.22,0.0
Aggres3,4.32,16.2,0.96,0.0
Ge2,56.66,15.2,0.22,0.0
Aggres1,4.94,18.99,0.45,0.0
Aggres2,5.02,19.29,0.61,0.0
Ge1,3.95,15.2,0.22,0.0
Aggres3,4.21,16.2,0.96,0.0
Ge2,42.5,15.2,0.22,0.0
Aggres1,4.83,18.99,0.45,0.0
Aggres2,4.9,19.29,0.61,0.0
Ge1,3.86,15.2,0.22,0.0
Aggres3,4.12,16.2,0.96,0.0
Ge2,34.0,15.2,0.22,0.0
Aggres1,4.72,18.99,0.45,0.0
Aggres2,4.8,19.29,0.61,0.0
Ge1,3.78,15.2,0.22,0.0
Aggres3,4.03,16.2,0.96,0.0
Ge2,28.33,15.2,0.22,0.0
Aggres4,0.0,19.29,0.61,0.0
Aggres1,4.62,18.99,0.45,0.0
Aggres2,4.69,19.29,0.61,0.0
Ge1,3.7,15.2,0.22,0.0
Aggres3,3.94,16.2,0.96,0.0
Ge2,24.28,15.2,0.22,0.0
Aggres4,215.8,19.29,0.61,0.0
Aggres1,4.52,18.99,0.45,0.0
Aggres2,4.59,19.29,0.61,0.0
Ge1,3.62,15.2,0.22,0.0
Aggres3,3.86,16.2,0.96,0.0
Ge2,21.25,15.2,0.22,0.0
Aggres4,107.9,19.29,0.61,0.0
Aggres1,4.43,18.99,0.45,0.0
Aggres2,4.5,19.29,0.61,0.0
Ge1,3.54,15.2,0.22,0.0
Aggres3,3.78,16.2,0.96,0.0
Ge2,18.89,15.2,0.22,0.0
Aggres4,71.93,19.29,0.61,0.0
Aggres1,4.34,18.99,0.45,0.0
Aggres2,4.4,19.29,0.61,0.0
Ge1,3.47,15.2,0.22,0.0
Aggres3,3.7,16.2,0.96,0.0
Ge2,17.0,15.2,0.22,0.0
Aggres4,53.95,19.29,0.61,0.0
Aggres5,0.0,18.99,0.45,0.0
Aggres1,4.29,18.99,0.45,0.0
Aggres2,4.36,19.29,0.61,0.0
Ge1,3.43,15.2,0.22,0.0
Aggres3,3.66,16.2,0.96,0.0
Ge2,15.45,15.2,0.22,0.0
