car_name,speed,safe_distance,reaction_time,time
GentleCar1,191.6,17.13,0.13,2.1
GentleCar1,57.85,15.52,0.28,1.3
GentleCar1,3.44,15.52,0.28,5.2
GentleCar1,3.79,17.13,0.13,5.2
GentleCar1,95.8,17.13,0.13,2.2
GentleCar1,43.39,15.52,0.28,1.4
GentleCar1,3.44,15.52,0.28,5.3
GentleCar1,3.79,17.13,0.13,5.3
GentleCar1,63.87,17.13,0.13,2.3
GentleCar1,34.71,15.52,0.28,1.5
GentleCar1,3.44,15.52,0.28,5.4
GentleCar1,3.79,17.13,0.13,5.4
GentleCar1,47.9,17.13,0.13,2.4
GentleCar1,28.92,15.52,0.28,1.6
GentleCar1,3.44,15.52,0.28,5.5
GentleCar1,3.79,17.13,0.13,5.5
GentleCar1,38.32,17.13,0.13,2.5
GentleCar1,24.79,15.52,0.28,1.7
GentleCar1,3.44,15.52,0.28,5.6
GentleCar1,3.79,17.13,0.13,5.6
GentleCar1,31.93,17.13,0.13,2.6
GentleCar1,21.69,15.52,0.28,1.8
GentleCar1,3.44,15.52,0.28,5.7
GentleCar1,3.79,17.13,0.13,5.7
GentleCar1,27.37,17.13,0.13,2.7
GentleCar1,19.28,15.52,0.28,1.9
GentleCar1,3.44,15.52,0.28,5.8
GentleCar1,3.79,17.13,0.13,5.8
GentleCar1,23.95,17.13,0.13,2.8
GentleCar1,17.35,15.52,0.28,2.0
GentleCar1,3.44,15.52,0.28,5.9
GentleCar1,3.79,17.13,0.13,5.9
GentleCar1,21.29,17.13,0.13,2.9
GentleCar1,15.78,15.52,0.28,2.1
GentleCar1,3.44,15.52,0.28,6.0
GentleCar1,3.79,17.13,0.13,6.0
GentleCar1,19.16,17.13,0.13,3.0
GentleCar1,14.46,15.52,0.28,2.2
GentleCar1,3.44,15.52,0.28,6.1
GentleCar1,3.79,17.13,0.13,6.1
GentleCar1,17.42,17.13,0.13,3.1
GentleCar1,13.35,15.52,0.28,2.3
GentleCar1,3.44,15.52,0.28,6.2
GentleCar1,3.79,17.13,0.13,6.2
GentleCar1,15.97,17.13,0.13,3.2
GentleCar1,12.4,15.52,0.28,2.4
GentleCar1,3.44,15.52,0.28,6.3
GentleCar1,3.79,17.13,0.13,6.3
GentleCar1,14.74,17.13,0.13,3.3
GentleCar1,11.57,15.52,0.28,2.5
GentleCar1,3.44,15.52,0.28,6.4
GentleCar1,3.79,17.13,0.13,6.4
GentleCar1,13.69,17.13,0.13,3.4
GentleCar1,10.85,15.52,0.28,2.6
GentleCar1,3.44,15.52,0.28,6.5
GentleCar1,3.79,17.13,0.13,6.5
GentleCar1,12.77,17.13,0.13,3.5
GentleCar1,10.21,15.52,0.28,2.7
GentleCar1,3.44,15.52,0.28,6.6
GentleCar1,3.79,17.13,0.13,6.6
GentleCar1,11.97,17.13,0.13,3.6
GentleCar1,9.64,15.52,0.28,2.8
GentleCar1,3.44,15.52,0.28,6.7
GentleCar1,3.79,17.13,0.13,6.7
GentleCar1,11.27,17.13,0.13,3.7
GentleCar1,9.13,15.52,0.28,2.9
GentleCar1,3.44,15.52,0.28,6.8
GentleCar1,3.79,17.13,0.13,6.8
GentleCar1,10.64,17.13,0.13,3.8
GentleCar1,8.68,15.52,0.28,3.0
GentleCar1,3.44,15.52,0.28,6.9
GentleCar1,3.79,17.13,0.13,6.9
GentleCar1,10.08,17.13,0.13,3.9
GentleCar1,8.26,15.52,0.28,3.1
GentleCar1,3.44,15.52,0.28,7.0
GentleCar1,3.79,17.13,0.13,7.0
GentleCar1,9.58,17.13,0.13,4.0
GentleCar1,7.89,15.52,0.28,3.2
GentleCar1,3.44,15.52,0.28,7.1
GentleCar1,3.79,17.13,0.13,7.1
GentleCar1,9.12,17.13,0.13,4.1
GentleCar1,7.55,15.52,0.28,3.3
GentleCar1,3.44,15.52,0.28,7.2
GentleCar1,3.79,17.13,0.13,7.2
GentleCar1,8.71,17.13,0.13,4.2
GentleCar1,7.23,15.52,0.28,3.4
GentleCar1,3.44,15.52,0.28,7.3
GentleCar1,3.79,17.13,0.13,7.3
GentleCar1,8.33,17.13,0.13,4.3
GentleCar1,6.94,15.52,0.28,3.5
GentleCar1,3.44,15.52,0.28,7.4
GentleCar1,3.79,17.13,0.13,7.4
GentleCar1,7.98,17.13,0.13,4.4
GentleCar1,6.67,15.52,0.28,3.6
GentleCar1,3.44,15.52,0.28,7.5
GentleCar1,3.79,17.13,0.13,7.5
GentleCar1,7.66,17.13,0.13,4.5
GentleCar1,6.43,15.52,0.28,3.7
GentleCar1,3.44,15.52,0.28,7.6
GentleCar1,3.79,17.13,0.13,7.6
GentleCar1,7.37,17.13,0.13,4.6
GentleCar1,6.2,15.52,0.28,3.8
GentleCar1,3.44,15.52,0.28,7.7
GentleCar1,3.79,17.13,0.13,7.7
GentleCar1,7.1,17.13,0.13,4.7
GentleCar1,5.98,15.52,0.28,3.9
GentleCar1,3.44,15.52,0.28,7.8
GentleCar1,3.79,17.13,0.13,7.8
